,0,1,2,3,4
0,0.17768518518518517,0.11107692307692306,0.14662576687116569,0.09161458333333335,0.08285714285714287
1,0.11199999999999985,0.049999999999999975,0.11521739130434776,0.07999999999999988,0.10094240837696336
2,0.12266666666666654,0.053521126760563344,0.08597701149425276,0.035247524752475126,0.02901287553648065
3,0.16306930693069305,0.12355371900826437,0.16414473684210518,0.10837988826815646,0.09215311004784685
4,0.1387341772151898,0.06402173913043478,0.10464285714285713,0.04496124031007739,0.04121621621621618
5,0.1425333333333333,0.09831460674157304,0.10999999999999996,0.044958677685950396,0.04801470588235295
6,0.12546511627906967,0.06336633663366328,0.09762295081967211,0.025755395683453124,0.005886075949367132
7,0.11232876712328752,0.07011904761904762,0.09212121212121202,0.054196428571428513,0.0233599999999999
8,0.15999999999999992,0.1069291338582677,0.1289102564102563,0.05193370165745844,0.02138755980861257
9,0.13783783783783782,0.05223076923076917,0.08427672955974828,0.03217391304347819,0.023317535545023638
10,0.18,0.11666666666666657,0.1706329113924051,0.10806451612903223,0.10412844036697243
11,0.12999999999999992,0.058181818181818126,0.08740740740740739,0.043510638297872224,0.03834101382488476
12,0.16893203883495136,0.12073170731707313,0.16136363636363632,0.10662983425414355,0.10353773584905655
13,0.11546666666666662,0.06896551724137931,0.08735294117647055,0.05095652173913043,0.037209302325581374
14,0.14458715596330268,0.06809160305343502,0.10536585365853642,0.05678756476683927,0.05207964601769904
15,0.12473118279569886,0.05293577981651373,0.08210526315789464,0.01999999999999995,0.01023255813953483
16,0.1621698113207547,0.0985826771653543,0.1293710691823899,0.08171122994652406,0.08199999999999996
17,0.13375000000000004,0.05934065934065925,0.08999999999999996,0.05483333333333332,0.050746268656716394
18,0.12234042553191489,0.051454545454545426,0.07368421052631566,0.022317880794701827,0.019824561403508693
19,0.12054794520547941,0.07880952380952369,0.10060606060606055,0.06303571428571418,0.04127999999999997
20,0.1120481927710843,0.05020618556701021,0.06316239316239329,-0.01283582089552238,-0.03144736842105264
21,0.1422018348623852,0.05476562499999993,0.08687898089171966,0.02521978021978024,0.01598086124401929
22,0.11820224719101119,0.0672115384615384,0.07647999999999991,0.02097902097902098,0.01135802469135787
23,0.12647058823529403,0.05714285714285712,0.0972413793103448,0.04491017964071856,0.03821989528795803
24,0.11761904761904757,0.057142857142857086,0.07025641025641012,0.004626865671641825,-0.020529801324503275
25,0.09999999999999996,0.05348314606741563,0.0672115384615384,0.005217391304347777,0.0027343749999999556
26,0.1149382716049383,0.05793478260869563,0.08851851851851841,0.036033057851239544,0.015746268656716307
27,0.12545454545454532,0.04413793103448267,0.062127659574468225,-0.0009259259259257856,-0.0070270270270269344
28,0.1271052631578947,0.04558139534883707,0.07188118811881179,-0.00999999999999996,-0.039599999999999906
29,0.12320987654320975,0.05793478260869563,0.08851851851851841,0.05388429752066112,0.04283582089552224
30,0.09675324675324679,0.04197674418604651,0.0513402061855669,0.011698113207547121,0.004521739130434748
31,0.16079646017699104,0.09599999999999996,0.12454545454545445,0.08723404255319152,0.08660377358490559
32,0.10533333333333322,0.040697674418604654,0.06336633663366328,0.03429824561403506,0.02921874999999996
33,0.16141176470588234,0.08267326732673262,0.10495934959349591,0.02478571428571428,0.010191082802547734
34,0.16324324324324316,0.08340909090909084,0.11453416149068321,0.06516129032258051,0.06563380281690136
35,0.10899999999999999,0.07096774193548382,0.09536363636363632,0.06719999999999993,0.044642857142857144
36,0.14781818181818174,0.08615384615384607,0.10625,0.039999999999999876,0.03177570093457936
37,0.13807692307692307,0.0793442622950819,0.11797297297297284,0.07391812865497067,0.05685567010309279
38,0.14191489361702117,0.06854545454545448,0.09701492537313422,0.0341558441558441,0.02319999999999985
39,0.1709909909909909,0.10863636363636356,0.1519999999999999,0.0852331606217616,0.07359999999999989
40,0.1297333333333332,0.0755813953488372,0.09784313725490186,0.0598260869565217,0.047656249999999956
41,0.10666666666666667,0.05793478260869563,0.09703703703703694,0.06280991735537185,0.05186567164179096
42,0.0949367088607595,0.025666666666666536,0.0575471698113207,-0.006101694915254348,0.00772727272727259
43,0.18063063063063062,0.11533834586466157,0.15580838323353283,0.10535714285714289,0.11373913043478259
44,0.1444444444444445,0.06806451612903223,0.10351351351351347,0.057380952380952296,0.041690140845070334
45,0.1677777777777777,0.08874999999999988,0.130566037735849,0.0767741935483871,0.05702325581395345
46,0.12249999999999997,0.060869565217391244,0.08836363636363635,0.03968253968253957,0.021958041958041862
47,0.13666666666666658,0.05499999999999994,0.08687898089171966,0.042472527472527416,0.03339712918660282
48,0.15999999999999998,0.07641221374045795,0.10536585365853642,0.039792746113989676,0.026460176991150525
49,0.13396226415094328,0.06822580645161286,0.11660130718954251,0.07861878453038669,0.0652582159624412
50,0.1799999999999999,0.10554687499999993,0.14931677018633535,0.08851851851851847,0.08054054054054052
51,0.1621698113207547,0.1069291338582677,0.16132075471698118,0.11572192513368977,0.09073394495412844
52,0.11999999999999991,0.06188034188034184,0.1024657534246574,0.04374269005847947,0.04716417910447756
53,0.13838095238095224,0.0695121951219512,0.10845637583892616,0.03899408284023654,0.035549738219895245
54,0.13269230769230766,0.07741935483870963,0.11660130718954251,0.07168539325842692,0.08407766990291259
55,0.12012048192771083,0.048958333333333215,0.07339130434782606,0.025572519083969424,0.01749999999999983
56,0.17768518518518517,0.09581395348837198,0.13999999999999987,0.06701570680628263,0.04928251121076224
57,0.1688392857142857,0.11578947368421046,0.16169696969696973,0.11088082901554407,0.1085650224215247
58,0.14650943396226404,0.0661904761904761,0.09767741935483862,0.03882681564245804,0.035485436893203756
59,0.14815126050420163,0.0631914893617021,0.09531791907514439,0.04462686567164165,0.029655172413792962
60,0.18098765432098762,0.09718749999999998,0.11384615384615379,0.02499999999999987,0.016644295302013355
61,0.1466666666666666,0.09718749999999998,0.11448275862068967,0.06137404580152666,0.046462585034013494
62,0.16876033057851228,0.08409722222222211,0.12312849162011169,0.06197115384615378,0.05533333333333322
63,0.13009615384615372,0.0545454545454545,0.08006849315068491,0.020838323353293352,0.015578947368420946
64,0.17339449541284396,0.09446153846153836,0.13062500000000005,0.06594594594594588,0.057710280373831746
65,0.10818181818181816,0.056966292134831384,0.08457142857142853,0.047058823529411715,0.03368421052631571
66,0.11384615384615368,0.055660377358490484,0.09734374999999995,0.059591836734693815,0.06694610778443101
67,0.13375000000000004,0.08571428571428569,0.11551401869158878,0.08158333333333327,0.07067669172932324
68,0.0949367088607595,0.05543478260869559,0.07999999999999999,0.0418548387096774,0.027625899280575565
69,0.10939024390243901,0.05915789473684201,0.06696428571428559,0.02110236220472435,-0.010633802816901345
70,0.1712727272727272,0.10152671755725189,0.1212422360248446,0.0701604278074865,0.05195348837209297
71,0.13599999999999995,0.06571428571428563,0.10465116279069757,0.034635761589404096,0.027457627118644145
72,0.15525000000000003,0.07368421052631578,0.09130434782608683,0.03435114503816783,0.01972789115646243
73,0.14344827586206885,0.0702941176470587,0.08780487804878047,0.04042553191489354,0.02181249999999988
74,0.14549450549450543,0.055660377358490484,0.08078124999999992,0.009315068493150778,-0.0026506024096385407
75,0.13576923076923064,0.07101123595505611,0.10160377358490562,0.04689075630252099,0.032014925373134266
76,0.16,0.0803124999999999,0.12799999999999995,0.07593582887700528,0.08654377880184333
77,0.16999999999999998,0.09718749999999998,0.14136645962732913,0.07148148148148144,0.05927601809954749
78,0.10202247191011234,0.041538461538461476,0.08899224806201564,0.034635761589404096,0.04988764044943818
79,0.1621698113207547,0.0914285714285714,0.13019354838709662,0.09078212290502793,0.08762135922330089
80,0.11028037383177568,0.057380952380952296,0.09181818181818173,0.025536723163841705,0.013731343283582045
81,0.12916666666666657,0.048495575221238846,0.08136690647482027,0.019325153374233163,0.018586387434555034
82,0.15612903225806446,0.09513513513513502,0.11199999999999993,0.03823529411764702,0.018323699421965246
83,0.13009615384615372,0.07081967213114743,0.10148648648648637,0.04795321637426894,0.03538461538461527
84,0.1257317073170732,0.05787234042553189,0.10159292035398221,0.055390624999999916,0.048888888888888836
85,0.16345454545454535,0.08615384615384607,0.1143749999999999,0.05729729729729727,0.04882075471698111
86,0.16078431372549012,0.11377049180327865,0.1467973856209149,0.08199999999999995,0.061611374407582804
87,0.1443037974683543,0.0783333333333333,0.10849056603773585,0.056779661016949055,0.054198473282442705
88,0.18607142857142847,0.12238805970149247,0.1624999999999999,0.10909090909090906,0.09142857142857133
89,0.11384615384615379,0.07266666666666657,0.0999999999999999,0.05380165289256191,0.054963503649635044
90,0.18551401869158873,0.11535433070866136,0.15333333333333327,0.1073333333333333,0.09999999999999998
91,0.1333333333333333,0.05064516129032251,0.09491071428571425,0.03874015748031486,0.04750000000000002
92,0.18,0.1319685039370078,0.16930817610062884,0.1327272727272727,0.13757990867579906
93,0.1766990291262135,0.12910569105691053,0.16935064935064933,0.10662983425414355,0.10353773584905655
94,0.16663461538461538,0.11807999999999992,0.15865384615384615,0.10978260869565211,0.10139534883720923
95,0.15339805825242717,0.07886178861788609,0.11568627450980384,0.0597765363128491,0.06197115384615378
96,0.14090909090909085,0.09157303370786507,0.10152380952380949,0.03898305084745758,0.018167938931297676
97,0.13025641025641022,0.07101123595505611,0.08432692307692304,0.04888888888888888,0.02046511627906966
98,0.1389,0.07627118644067785,0.10680555555555553,0.045783132530120445,0.030210526315789372
99,0.14281553398058247,0.07131147540983597,0.10533333333333322,0.034482758620689495,0.02559999999999988
100,0.1271052631578947,0.08454545454545452,0.10307692307692307,0.06666666666666664,0.05499999999999994
101,0.12326086956521727,0.062803738317757,0.08638461538461531,0.014093959731543777,0.0008235294117647929
102,0.14357142857142854,0.058181818181818126,0.08740740740740739,0.02106951871657768,0.008465116279069868
103,0.12545454545454532,0.07711864406779656,0.102876712328767,0.04374269005847947,0.04239999999999995
104,0.11758241758241746,0.07283018867924528,0.0902362204724409,0.034452054794520556,0.03253012048192758
105,0.15339805825242717,0.07886178861788609,0.11344155844155844,0.05558011049723743,0.05231132075471686
106,0.1068965517241379,0.035247524752475126,0.04008264462809925,-0.025869565217391255,-0.052692307692307684
107,0.13599999999999987,0.06727272727272719,0.08333333333333323,0.03436241610738239,0.04532934131736523
108,0.14433734939759024,0.10224489795918364,0.12616666666666668,0.07625899280575535,0.0762111801242235
109,0.11696202531645564,0.05543478260869559,0.07999999999999996,0.02214285714285708,0.023943661971830826
110,0.11139240506329111,0.04322222222222223,0.07452830188679237,0.03798319327731089,0.03537878787878779
111,0.16999999999999998,0.0803124999999999,0.11999999999999993,0.05026737967914426,0.043456221198156585
112,0.17965217391304344,0.11666666666666663,0.1526315789473684,0.12373134328358211,0.13243589743589748
113,0.1622429906542056,0.07436507936507929,0.11393548387096772,0.06138888888888879,0.05673076923076915
114,0.15454545454545443,0.11153846153846145,0.13099099099099093,0.07784615384615377,0.05533333333333322
115,0.1158888888888888,0.05673076923076915,0.09419354838709672,0.043428571428571316,0.045859872611464896
116,0.10439024390243905,0.04774193548387094,0.0870642201834862,0.04401639344262287,0.033037037037036886
117,0.16338028169014077,0.06994152046783614,0.08799999999999995,0.01125000000000007,-0.009594095940959283
118,0.11346666666666655,0.05813953488372093,0.0803960396039603,0.01681415929203532,0.00452380952380947
119,0.135042735042735,0.06739130434782596,0.10177514792899402,0.037999999999999985,0.02499999999999985
120,0.17775700934579436,0.11535433070866136,0.13967741935483874,0.10444444444444435,0.08682926829268284
121,0.12257142857142848,0.06008064516129023,0.07815789473684226,0.01545454545454561,-0.00696517412935312
122,0.13380952380952374,0.0657142857142857,0.09411764705882343,0.035839416058394136,0.022675159235668624
123,0.1671186440677966,0.10657142857142848,0.16,0.09926470588235294,0.08759493670886072
124,0.10410958904109581,0.05273809523809515,0.09280000000000001,0.044642857142857144,0.04127999999999997
125,0.1622429906542056,0.0900787401574803,0.1318987341772152,0.07762162162162155,0.07499999999999994
126,0.13600000000000004,0.09049999999999997,0.12195121951219512,0.06895833333333318,0.03710843373493974
127,0.1677777777777777,0.10418604651162788,0.14267080745341615,0.09331578947368416,0.06711711711711701
128,0.1106493506493506,0.06374999999999999,0.09461538461538452,0.04068965517241378,0.028837209302325573
129,0.16714285714285704,0.0657142857142857,0.10235294117647052,0.05321167883211673,0.04275641025641018
130,0.16574074074074066,0.10418604651162788,0.12377358490566025,0.05809782608695651,0.05840375586854459
131,0.14357142857142854,0.07368421052631566,0.08613496932515333,0.02544973544973561,0.011651376146789084
132,0.1616279069767441,0.10560000000000003,0.11864406779661017,0.07030303030303031,0.041643835616438245
133,0.11362637362637351,0.05533333333333322,0.08439999999999998,0.04929577464788732,0.04149999999999991
134,0.1790909090909091,0.12671755725190836,0.16192546583850928,0.11320855614973255,0.0954418604651162
135,0.16685714285714282,0.09279999999999995,0.14012738853503184,0.06141304347826078,0.0544444444444444
136,0.14788990825688064,0.06448818897637794,0.10690322580645156,0.03882681564245804,0.026029411764705756
137,0.12261904761904759,0.04857142857142848,0.06188034188034184,0.013358208955224033,0.0038157894736842927
138,0.13874999999999993,0.08817204301075257,0.10381818181818184,0.06719999999999993,0.044642857142857144
139,0.15940677966101685,0.08128571428571425,0.1229885057471263,0.035247524752475126,0.011673819742489388
140,0.10899999999999999,0.04175824175824173,0.07299065420560737,0.036999999999999984,0.016541353383458562
141,0.18461538461538457,0.11618705035971216,0.15953488372093022,0.11860696517412937,0.12871244635193138
142,0.1196153846153846,0.05348314606741563,0.09320754716981128,0.0557983193277311,0.0675373134328358
143,0.11758241758241746,0.06424528301886781,0.09734374999999995,0.07700680272108838,0.075748502994012
144,0.11011235955056177,0.05914285714285708,0.08945312499999991,0.03999999999999992,0.05348837209302319
145,0.12784810126582272,0.0783333333333333,0.11698113207547162,0.0657627118644067,0.054198473282442705
146,0.17541284403669716,0.11801526717557247,0.15329268292682918,0.10391752577319587,0.09409691629955941
147,0.1799999999999999,0.11390624999999999,0.14399999999999996,0.09787234042553179,0.09418181818181817
148,0.17457142857142854,0.11666666666666657,0.14929936305732483,0.10891891891891894,0.11336405529953915
149,0.18,0.11527559055118111,0.16930817610062884,0.11951612903225801,0.11714285714285709
150,0.1677777777777777,0.12769230769230766,0.165432098765432,0.13031578947368416,0.13167420814479636
151,0.11761904761904757,0.06666666666666661,0.07491803278688537,0.010349650349650477,0.012619047619047646
152,0.15142857142857133,0.07913793103448269,0.10769230769230763,0.0524096385542168,0.048958333333333215
153,0.17318181818181816,0.1166666666666666,0.16799999999999998,0.12396907216494836,0.13300884955752212
154,0.12432432432432416,0.06847058823529403,0.1075,0.07079646017699115,0.049365079365079355
155,0.15142857142857133,0.07913793103448269,0.10769230769230763,0.04952095808383223,0.03587628865979371
156,0.09893617021276593,0.03364485981308406,0.08165354330708653,0.023076923076922957,0.007937499999999886
157,0.12647058823529403,0.04857142857142846,0.09097222222222218,0.045783132530120445,0.04397905759162292
158,0.1254999999999999,0.07826086956521727,0.07999999999999989,0.04591666666666659,0.04179104477611936
159,0.14440860215053755,0.06999999999999997,0.10669172932330825,0.0549999999999999,0.05988439306358373
160,0.1254999999999999,0.07826086956521727,0.09703703703703694,0.045999999999999965,0.04179104477611936
161,0.13599999999999995,0.05802469135802455,0.08031249999999994,0.013333333333333312,-0.016999999999999935
162,0.1149382716049383,0.04913043478260865,0.07148148148148147,0.018181818181818087,0.014074074074073906
163,0.13099999999999995,0.07563025210084022,0.1155405405405405,0.06751445086705189,0.07044776119402983
164,0.14429906542056073,0.0900787401574803,0.12636942675159238,0.05972527472527459,0.046666666666666586
165,0.1544859813084111,0.06587301587301585,0.09767741935483862,0.03555555555555543,0.012621359223301081
166,0.1304494382022472,0.0672115384615384,0.10624999999999996,0.04426666666666657,0.03389830508474592
167,0.1310344827586206,0.05169999999999988,0.08333333333333322,0.01739130434782613,-0.004430379746835371
168,0.14212962962962958,0.07187499999999991,0.09503184713375788,0.037182320441988895,0.025384615384615252
169,0.13576923076923064,0.09142857142857136,0.11504587155963296,0.0529508196721311,0.04911764705882358
170,0.15893805309734507,0.0739097744360901,0.11061349693251535,0.05994708994708986,0.05499999999999991
171,0.17795918367346936,0.12051282051282046,0.16657534246575337,0.13418604651162783,0.1314851485148515
172,0.18571428571428575,0.1288888888888889,0.18020408163265303,0.1332947976878613,0.13500000000000006
173,0.11896103896103892,0.07249999999999995,0.11153846153846149,0.05862068965517239,0.055813953488372
174,0.09644736842105261,0.0586363636363636,0.07728155339805819,0.04103448275862061,0.0363076923076923
175,0.14357142857142854,0.07368421052631566,0.08613496932515333,0.02544973544973561,0.007096774193548481
176,0.09249999999999989,0.024175824175824052,0.06448598130841114,0.019915966386554542,0.0247368421052631
177,0.17578947368421047,0.09470588235294114,0.13600000000000004,0.08199999999999989,0.0815450643776824
178,0.11636363636363628,0.054999999999999875,0.07728155339805819,0.02373913043478252,0.022047244094488168
179,0.11636363636363628,0.06561797752808976,0.08457142857142853,0.0558823529411764,0.042631578947368326
180,0.15657142857142856,0.0695121951219512,0.10397350993377476,0.036724137931034406,0.02070351758793958
181,0.17570093457943922,0.1069291338582677,0.13705128205128203,0.08285714285714277,0.06399999999999999
182,0.11078947368421055,0.04781609195402295,0.08776699029126206,0.049913793103448206,0.04523076923076919
183,0.09279999999999991,0.047058823529411764,0.06414141414141408,0.009999999999999948,0.009090909090909044
184,0.18063063063063062,0.1236842105263157,0.16674698795180726,0.1146666666666666,0.11519823788546257
185,0.10443181818181815,0.03372549019607841,0.07870967741935476,0.013239436619718478,0.0095061728395063
186,0.13891891891891883,0.07287356321839068,0.11373831775700922,0.05839999999999998,0.05381944444444445
187,0.10666666666666667,0.05064516129032251,0.06146788990825677,0.00827868852459009,0.004264705882352824
188,0.1709909909909909,0.10022727272727265,0.14399999999999993,0.08994845360824737,0.09867256637168134
189,0.13272727272727272,0.07249999999999995,0.09436893203883494,0.04165217391304341,0.029687499999999978
190,0.10764705882352932,0.04857142857142846,0.09333333333333332,0.04832369942196523,0.05867647058823515
191,0.122051282051282,0.04471910112359539,0.0672115384615384,0.022758620689655056,0.030312499999999964
192,0.15524752475247516,0.09851239669421477,0.12655629139072838,0.06685393258426954,0.04612440191387553
193,0.13526315789473686,0.08454545454545452,0.10307692307692307,0.06666666666666664,0.05499999999999994
194,0.14019417475728152,0.06441666666666658,0.09793103448275854,0.0391566265060241,0.03386243386243374
195,0.13222222222222213,0.048571428571428515,0.08124999999999993,0.016054421768707576,0.011250000000000088
196,0.1304494382022472,0.05009615384615378,0.08187500000000014,0.010133333333333402,0.0
197,0.11999999999999987,0.028571428571428543,0.06983050847457623,0.00355555555555569,-0.016883116883116847
198,0.12192982456140343,0.04857142857142852,0.08049382716049377,0.024516129032257923,-0.00018867924528298132
