,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
71,Colonial Heights,City,VA,1.08,1.09,1.09,1.09,1.09,1.0
72,Columbia,County,PA,1.09,1.12,1.12,1.1,1.11,1.09
73,Cortland,County,NY,1.11,1.09,1.09,1.1,1.09,1.07
74,Covington,City,VA,1.1,1.06,1.05,1.07,1.08,1.04
75,Craig,County,VA,1.09,1.1,1.11,1.12,1.14,1.02
76,Crawford,County,PA,1.01,0.99,0.99,1.03,1.08,1.05
77,Culpeper,County,VA,1.05,1.05,1.06,1.07,1.08,1.01
78,Cumberland,County,NJ,1.06,1.05,1.05,1.01,0.99,0.97
79,Cumberland,County,PA,1.11,1.12,1.13,1.13,1.1,1.03
80,Cumberland,County,VA,1.09,1.08,1.06,1.05,1.06,0.99
81,Danville,City,VA,1.14,1.14,1.11,1.08,1.08,0.99
82,Dauphin,County,PA,1.1,1.11,1.11,1.09,1.06,1.07
83,Delaware,County,NY,1.14,1.1,1.07,1.06,1.06,1.06
84,Delaware,County,PA,1.05,1.05,1.05,1.0,0.96,1.01
85,Dickenson,County,VA,1.1,1.14,1.14,1.12,1.09,1.0
86,Dinwiddie,County,VA,1.08,1.1,1.09,1.06,1.03,0.98
87,District of Columbia,County,DC,1.05,1.05,1.06,1.1,1.14,1.01
88,Doddridge,County,WV,1.11,1.12,1.13,1.14,1.15,1.02
89,Dorchester,County,MD,1.07,1.06,1.04,1.03,1.04,0.94
90,Elk,County,PA,1.1,1.09,1.08,1.07,1.07,1.06
91,Emporia,City,VA,1.11,1.14,1.16,1.13,1.08,0.98
92,Erie,County,PA,1.03,1.0,0.99,1.0,1.02,0.99
93,Essex,County,VA,1.06,1.03,1.04,1.01,1.0,0.93
94,Fairfax,County,VA,1.07,1.07,1.09,1.14,1.17,0.99
95,Fairfax,City,VA,1.06,1.07,1.09,1.14,1.17,0.98
96,Falls Church,City,VA,1.06,1.07,1.09,1.14,1.17,0.97
97,Fauquier,County,VA,1.05,1.05,1.06,1.07,1.07,0.96
98,Fayette,County,PA,1.1,1.07,1.06,1.06,1.07,1.04
99,Fayette,County,WV,1.1,1.09,1.06,1.02,0.99,1.0
100,Floyd,County,VA,1.09,1.09,1.12,1.19,1.24,1.02
101,Fluvanna,County,VA,1.1,1.08,1.06,1.04,1.03,1.01
102,Forest,County,PA,1.05,1.04,1.04,1.03,1.03,1.05
103,Franklin,County,PA,1.11,1.12,1.13,1.16,1.18,1.07
104,Franklin,County,VA,1.12,1.16,1.2,1.23,1.26,1.01
105,Franklin,City,VA,1.09,1.06,1.04,1.0,0.95,1.01
106,Frederick,County,MD,1.11,1.13,1.15,1.16,1.16,0.98
107,Frederick,County,VA,1.09,1.08,1.05,1.0,0.96,1.02
108,Fredericksburg,City,VA,1.08,1.08,1.07,1.07,1.06,0.93
109,Fulton,County,PA,1.09,1.11,1.14,1.16,1.18,1.03
110,Galax,City,VA,1.08,1.07,1.09,1.18,1.23,0.96
111,Garrett,County,MD,1.09,1.08,1.07,1.05,1.03,1.03
112,Giles,County,VA,1.09,1.1,1.13,1.19,1.26,1.05
113,Gilmer,County,WV,1.09,1.1,1.1,1.11,1.11,1.0
114,Gloucester,County,NJ,1.06,1.07,1.05,1.01,0.98,1.02
115,Gloucester,County,VA,1.09,1.07,1.05,1.02,1.0,0.94
116,Goochland,County,VA,1.09,1.08,1.07,1.07,1.06,1.03
117,Grant,County,WV,1.08,1.05,1.02,0.99,0.98,0.99
118,Grayson,County,VA,1.09,1.11,1.14,1.18,1.21,1.02
119,Greenbrier,County,WV,1.05,1.05,1.06,1.08,1.06,1.01
120,Greene,County,NY,1.1,1.08,1.05,0.99,0.94,1.06
121,Greene,County,PA,1.13,1.13,1.13,1.15,1.15,1.1
122,Greene,County,VA,1.04,1.04,1.03,1.01,1.0,0.99
123,Greensville,County,VA,1.11,1.14,1.16,1.13,1.09,1.01
124,Halifax,County,VA,1.15,1.16,1.17,1.15,1.11,1.06
125,Hampshire,County,WV,1.11,1.11,1.1,1.07,1.04,1.04
126,Hampton,City,VA,1.06,1.04,1.04,1.01,0.97,1.02
127,Hancock,County,WV,1.06,1.05,1.06,1.05,1.02,0.98
128,Hanover,County,VA,1.08,1.08,1.08,1.08,1.08,1.0
129,Hardy,County,WV,1.06,1.04,1.03,1.02,1.01,1.01
130,Harford,County,MD,1.06,1.05,1.03,1.0,0.99,0.96
131,Harrison,County,WV,1.1,1.08,1.08,1.08,1.06,1.0
132,Harrisonburg,City,VA,1.06,1.0,0.96,0.97,0.98,1.0
133,Henrico,County,VA,1.07,1.07,1.09,1.09,1.09,0.99
134,Henry,County,VA,1.13,1.13,1.13,1.13,1.12,0.99
135,Herkimer,County,NY,1.04,1.01,0.99,0.97,0.96,0.99
136,Highland,County,VA,1.08,1.06,1.02,0.97,0.96,0.97
137,Hopewell,City,VA,1.08,1.09,1.09,1.09,1.09,0.92
138,Howard,County,MD,1.07,1.06,1.06,1.07,1.09,1.0
139,Hunterdon,County,NJ,1.08,1.06,1.07,1.06,1.05,0.95
140,Huntingdon,County,PA,1.11,1.14,1.14,1.16,1.15,1.07
141,Indiana,County,PA,1.1,1.08,1.06,1.03,0.98,1.06
142,Isle of Wight,County,VA,1.09,1.08,1.07,1.02,0.99,1.04
143,Jackson,County,WV,1.06,1.07,1.09,1.11,1.13,1.02
144,James City,County,VA,1.11,1.1,1.09,1.06,1.02,0.9
145,Jefferson,County,PA,1.09,1.07,1.05,1.03,1.02,1.06
146,Jefferson,County,WV,1.1,1.1,1.11,1.11,1.1,0.96
147,Juniata,County,PA,1.11,1.11,1.11,1.13,1.15,1.06
148,Kanawha,County,WV,1.12,1.1,1.1,1.04,0.99,1.0
149,Kent,County,DE,1.05,1.04,1.03,1.02,1.02,0.95
150,Kent,County,MD,1.03,1.01,1.01,1.02,1.03,0.99
151,King George,County,VA,1.08,1.07,1.06,1.05,1.04,0.89
152,King William,County,VA,1.06,1.04,1.04,1.04,1.04,0.99
153,King and Queen,County,VA,1.05,1.05,1.03,1.01,0.98,0.93
154,Lackawanna,County,PA,1.07,1.09,1.1,1.11,1.11,1.06
155,Lancaster,County,PA,1.08,1.09,1.09,1.09,1.08,1.03
156,Lancaster,County,VA,1.08,1.05,1.02,0.97,0.95,0.93
157,Lawrence,County,PA,1.07,1.03,1.02,1.03,1.04,1.02
158,Lebanon,County,PA,1.1,1.11,1.11,1.1,1.09,1.02
159,Lee,County,VA,1.09,1.12,1.14,1.05,0.97,1.06
160,Lehigh,County,PA,1.08,1.07,1.07,1.08,1.08,1.03
161,Lewis,County,WV,1.09,1.09,1.09,1.09,1.09,1.0
162,Lexington,City,VA,1.06,1.04,1.03,1.07,1.11,0.99
163,Lincoln,County,WV,1.13,1.09,1.09,1.04,1.01,1.0
164,Livingston,County,NY,0.97,0.97,0.97,1.0,1.04,1.09
165,Logan,County,WV,1.1,1.12,1.11,1.07,1.03,1.01
166,Loudoun,County,VA,1.09,1.11,1.12,1.12,1.12,1.02
167,Louisa,County,VA,1.07,1.08,1.08,1.09,1.09,1.01
168,Lunenburg,County,VA,1.12,1.14,1.12,1.08,1.04,1.05
169,Luzerne,County,PA,1.08,1.09,1.11,1.12,1.12,1.1
170,Lycoming,County,PA,1.11,1.11,1.14,1.13,1.13,1.11
171,Lynchburg,City,VA,1.12,1.15,1.17,1.16,1.14,1.02
172,Madison,County,NY,1.09,1.06,1.05,1.05,1.04,1.04
173,Madison,County,VA,1.03,1.03,1.03,1.04,1.05,0.99
174,Manassas,City,VA,1.06,1.06,1.08,1.12,1.17,0.95
175,Manassas Park,City,VA,1.06,1.07,1.09,1.14,1.17,0.94
176,Marion,County,WV,1.11,1.11,1.11,1.11,1.1,1.02
177,Marshall,County,WV,1.1,1.07,1.08,1.1,1.08,1.03
178,Martinsville,City,VA,1.14,1.13,1.13,1.12,1.13,1.01
179,Mason,County,WV,1.07,1.07,1.08,1.11,1.13,1.05
180,Mathews,County,VA,1.06,1.04,1.03,1.02,1.0,0.95
181,McDowell,County,WV,1.13,1.12,1.11,1.09,1.08,1.0
182,McKean,County,PA,1.01,1.02,1.04,1.07,1.08,1.03
183,Mecklenburg,County,VA,1.13,1.16,1.13,1.07,1.02,1.07
184,Mercer,County,NJ,1.07,1.06,1.1,1.1,1.07,0.93
185,Mercer,County,PA,1.06,1.06,1.04,1.02,1.03,1.04
186,Mercer,County,WV,1.11,1.13,1.14,1.16,1.18,1.05
187,Middlesex,County,VA,1.05,1.05,1.03,0.98,0.94,0.93
188,Mifflin,County,PA,1.12,1.12,1.12,1.1,1.09,1.06
189,Mineral,County,WV,1.11,1.12,1.11,1.08,1.04,1.05
190,Mingo,County,WV,1.1,1.12,1.12,1.08,1.07,1.06
191,Monmouth,County,NJ,1.06,1.11,1.13,1.14,1.13,0.95
192,Monongalia,County,WV,1.11,1.1,1.11,1.12,1.12,1.03
193,Monroe,County,PA,1.09,1.1,1.1,1.1,1.09,1.04
194,Monroe,County,WV,1.07,1.05,1.07,1.11,1.16,1.04
195,Montgomery,County,MD,1.11,1.13,1.14,1.15,1.15,1.01
196,Montgomery,County,NY,1.11,1.12,1.11,1.08,1.04,1.0
197,Montgomery,County,PA,1.06,1.04,1.05,1.02,1.0,1.01
198,Montgomery,County,VA,1.11,1.14,1.16,1.19,1.23,1.03
199,Montour,County,PA,1.11,1.13,1.13,1.13,1.14,1.08
200,Morgan,County,WV,1.08,1.11,1.13,1.16,1.18,1.04
201,Morris,County,NJ,1.06,1.04,1.02,0.99,0.97,1.0
202,Nassau,County,NY,1.08,1.09,1.1,1.09,1.08,1.02
203,Nelson,County,VA,1.07,1.06,1.06,1.06,1.06,1.03
204,New Castle,County,DE,1.03,1.01,0.99,0.97,0.97,0.96
205,New Kent,County,VA,1.06,1.07,1.07,1.07,1.06,0.95
206,New York,County,NY,1.05,1.04,1.01,0.97,0.92,0.93
207,Newport News,City,VA,1.09,1.07,1.05,1.02,1.0,0.97
208,Nicholas,County,WV,1.06,1.04,1.02,0.97,0.93,0.97
209,Norfolk,City,VA,1.06,1.04,1.01,0.96,0.91,0.98
210,Northampton,County,PA,1.1,1.1,1.09,1.07,1.05,1.0
211,Northampton,County,VA,1.06,1.05,1.04,1.03,1.01,0.97
212,Northumberland,County,PA,1.11,1.12,1.11,1.11,1.1,1.09
213,Northumberland,County,VA,1.07,1.05,1.02,0.97,0.95,0.91
214,Norton,City,VA,1.1,1.08,1.1,1.03,0.95,1.04
215,Nottoway,County,VA,1.1,1.07,1.07,1.09,1.09,1.04
216,Ocean,County,NJ,1.08,1.1,1.11,1.1,1.08,1.01
217,Ohio,County,WV,1.11,1.09,1.07,1.06,1.04,1.02
218,Oneida,County,NY,1.1,1.07,1.06,1.04,1.01,1.06
219,Onondaga,County,NY,1.09,1.06,1.06,1.08,1.09,1.0
220,Ontario,County,NY,0.99,0.99,1.03,1.08,1.12,1.05
221,Orange,County,NY,1.08,1.06,1.04,1.0,0.98,1.05
222,Orange,County,VA,1.06,1.06,1.07,1.08,1.09,0.99
223,Otsego,County,NY,1.12,1.09,1.08,1.05,1.02,1.02
224,Page,County,VA,1.04,1.01,1.01,1.0,0.99,0.97
225,Patrick,County,VA,1.08,1.07,1.07,1.14,1.18,1.05
226,Pendleton,County,WV,1.04,1.03,1.02,0.99,0.96,0.97
227,Perry,County,PA,1.11,1.12,1.13,1.13,1.12,1.04
228,Petersburg,City,VA,1.08,1.09,1.09,1.09,1.09,0.97
229,Philadelphia,County,PA,1.06,1.06,1.06,1.03,1.02,0.99
230,Pike,County,PA,1.1,1.12,1.12,1.12,1.12,1.05
231,Pittsylvania,County,VA,1.15,1.14,1.12,1.1,1.09,1.02
232,Pleasants,County,WV,1.1,1.1,1.1,1.1,1.1,1.01
233,Pocahontas,County,WV,1.04,1.02,1.01,1.0,0.96,1.0
234,Poquoson,City,VA,1.06,1.04,1.04,1.01,0.97,1.0
235,Portsmouth,City,VA,1.06,1.04,1.01,0.96,0.91,0.96
236,Potter,County,PA,1.07,1.05,1.03,1.03,1.01,1.02
237,Powhatan,County,VA,1.09,1.08,1.07,1.06,1.06,1.0
238,Preston,County,WV,1.08,1.07,1.06,1.02,0.98,1.04
239,Prince Edward,County,VA,1.09,1.07,1.06,1.09,1.12,1.01
240,Prince George,County,VA,1.08,1.09,1.09,1.09,1.09,0.96
241,Prince George's,County,MD,1.04,1.01,1.01,1.02,1.05,0.99
242,Prince William,County,VA,1.06,1.06,1.07,1.11,1.14,1.0
243,Pulaski,County,VA,1.1,1.11,1.14,1.21,1.25,1.07
244,Putnam,County,WV,1.11,1.09,1.1,1.11,1.08,1.02
245,Queen Anne's,County,MD,1.05,1.03,1.02,1.02,1.02,0.98
246,Radford,City,VA,1.09,1.09,1.12,1.19,1.26,1.06
247,Raleigh,County,WV,1.1,1.11,1.09,1.06,1.01,0.97
248,Randolph,County,WV,1.07,1.04,1.01,0.98,0.95,1.02
249,Rappahannock,County,VA,1.03,1.01,0.99,0.98,0.97,0.97
250,Richmond,County,NY,1.05,1.04,1.01,0.97,0.92,0.9
251,Richmond,County,VA,1.04,1.04,1.03,0.99,0.95,0.89
252,Richmond,City,VA,1.07,1.06,1.07,1.08,1.08,1.01
253,Ritchie,County,WV,1.1,1.11,1.11,1.12,1.12,1.06
254,Roane,County,WV,1.11,1.11,1.13,1.08,1.06,1.01
255,Roanoke,County,VA,1.12,1.15,1.18,1.21,1.24,1.03
256,Roanoke,City,VA,1.11,1.17,1.2,1.26,1.29,1.01
257,Rockbridge,County,VA,1.08,1.04,1.03,1.05,1.09,1.06
258,Rockingham,County,VA,1.05,1.04,1.03,0.99,0.96,0.98
259,Russell,County,VA,1.13,1.11,1.08,1.04,1.0,1.01
260,Salem,County,NJ,1.06,1.06,1.04,1.0,0.98,1.01
261,Salem,City,VA,1.12,1.15,1.17,1.19,1.22,1.04
262,Schoharie,County,NY,1.11,1.11,1.09,1.05,1.01,1.02
263,Schuyler,County,NY,1.08,1.06,1.05,1.08,1.07,1.03
264,Schuylkill,County,PA,1.11,1.12,1.12,1.1,1.09,1.03
265,Scott,County,VA,1.1,1.11,1.11,1.02,0.95,1.04
266,Shenandoah,County,VA,1.04,1.02,1.01,1.01,1.01,1.02
267,Smyth,County,VA,1.11,1.1,1.11,1.11,1.12,1.05
268,Snyder,County,PA,1.11,1.12,1.14,1.15,1.15,1.11
269,Somerset,County,MD,1.09,1.07,1.04,1.03,1.02,0.95
270,Somerset,County,PA,1.09,1.08,1.08,1.08,1.08,1.02
271,Southampton,County,VA,1.12,1.09,1.07,1.02,0.98,1.02
272,Spotsylvania,County,VA,1.08,1.08,1.09,1.1,1.1,0.96
273,St. Mary's,County,MD,1.04,0.99,0.98,0.98,0.97,0.9
274,Stafford,County,VA,1.08,1.07,1.08,1.09,1.08,0.96
275,Staunton,City,VA,1.07,1.04,1.01,0.97,0.96,0.94
276,Steuben,County,NY,1.05,1.03,1.02,1.05,1.05,1.02
277,Suffolk,City,VA,1.08,1.06,1.04,0.99,0.95,1.05
278,Sullivan,County,NY,1.1,1.11,1.09,1.06,1.06,1.06
279,Sullivan,County,PA,1.11,1.11,1.11,1.13,1.15,1.07
280,Summers,County,WV,1.07,1.06,1.09,1.11,1.09,1.0
281,Surry,County,VA,1.11,1.1,1.1,1.07,1.04,0.95
282,Susquehanna,County,PA,1.1,1.11,1.12,1.11,1.09,1.07
283,Sussex,County,DE,1.07,1.05,1.04,1.0,0.98,0.95
284,Sussex,County,NJ,1.09,1.1,1.11,1.11,1.11,1.05
285,Sussex,County,VA,1.12,1.11,1.11,1.09,1.07,0.98
286,Talbot,County,MD,1.07,1.06,1.04,1.01,1.01,0.95
287,Taylor,County,WV,1.09,1.07,1.06,1.03,1.0,1.04
288,Tazewell,County,VA,1.12,1.13,1.12,1.11,1.1,1.04
289,Tioga,County,NY,1.12,1.11,1.1,1.1,1.13,1.05
290,Tioga,County,PA,1.08,1.06,1.06,1.05,1.05,1.06
291,Tompkins,County,NY,1.11,1.07,1.06,1.1,1.09,1.06
292,Tucker,County,WV,1.08,1.07,1.03,0.97,0.93,1.03
293,Tyler,County,WV,1.1,1.1,1.11,1.13,1.13,0.99
294,Ulster,County,NY,1.1,1.08,1.03,1.0,0.97,1.08
295,Union,County,PA,1.1,1.12,1.14,1.16,1.16,1.1
296,Upshur,County,WV,1.09,1.08,1.07,1.03,0.98,0.99
297,Venango,County,PA,1.07,1.04,1.01,1.01,1.02,1.04
298,Virginia Beach,City,VA,1.06,1.03,1.01,0.96,0.91,1.0
299,Warren,County,NJ,1.09,1.08,1.07,1.09,1.11,1.01
300,Warren,County,PA,0.99,0.97,0.99,1.02,1.02,1.04
301,Warren,County,VA,1.04,1.01,0.99,0.98,0.97,0.99
302,Washington,County,MD,1.11,1.12,1.13,1.15,1.16,1.03
303,Washington,County,PA,1.16,1.12,1.07,1.05,1.03,1.04
304,Washington,County,VA,1.12,1.1,1.08,1.05,1.01,1.01
305,Wayne,County,PA,1.1,1.11,1.12,1.12,1.11,1.05
306,Wayne,County,WV,1.12,1.09,1.08,1.06,1.06,1.04
307,Waynesboro,City,VA,1.06,1.0,0.96,0.97,0.98,1.02
308,Webster,County,WV,1.08,1.08,1.06,1.03,1.0,0.99
309,Westchester,County,NY,1.01,1.02,1.0,0.98,0.96,0.98
310,Westmoreland,County,PA,1.11,1.07,1.04,1.03,1.01,1.01
311,Westmoreland,County,VA,1.04,0.99,0.98,0.97,0.97,0.9
312,Wetzel,County,WV,1.11,1.08,1.08,1.11,1.11,1.05
313,Wicomico,County,MD,1.09,1.07,1.04,1.01,1.01,0.97
314,Williamsburg,City,VA,1.11,1.1,1.09,1.06,1.02,0.87
315,Winchester,City,VA,1.09,1.08,1.05,1.0,0.95,1.0
316,Wirt,County,WV,1.11,1.1,1.09,1.09,1.1,1.05
317,Wise,County,VA,1.09,1.1,1.12,1.06,1.0,1.03
318,Wood,County,WV,1.09,1.08,1.08,1.07,1.07,1.04
319,Worcester,County,MD,1.09,1.09,1.06,1.02,0.98,0.96
320,Wyoming,County,PA,1.09,1.1,1.12,1.11,1.08,1.09
321,Wyoming,County,WV,1.11,1.12,1.11,1.07,1.03,1.02
322,Wythe,County,VA,1.09,1.11,1.14,1.19,1.23,1.0
323,Yates,County,NY,0.99,1.01,1.05,1.11,1.12,1.05
324,York,County,PA,1.11,1.11,1.08,1.04,1.01,1.01
325,York,County,VA,1.09,1.07,1.05,1.02,1.0,0.92
