,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
29,Bradford,County,PA,1.11,1.1,1.11,1.11,1.13,1.13
30,Braxton,County,WV,1.11,1.1,1.08,1.05,1.03,1.01
31,Bristol,City,VA,1.11,1.12,1.11,1.11,1.1,1.09
32,Bronx,County,NY,1.15,1.15,1.13,1.08,1.05,1.02
33,Brooke,County,WV,1.14,1.11,1.11,1.1,1.08,1.05
34,Broome,County,NY,1.12,1.09,1.09,1.09,1.08,1.08
35,Brunswick,County,VA,1.13,1.12,1.12,1.1,1.09,1.08
36,Buchanan,County,VA,1.12,1.1,1.09,1.08,1.06,1.05
37,Buckingham,County,VA,1.11,1.1,1.1,1.1,1.09,1.09
38,Bucks,County,PA,1.11,1.11,1.11,1.1,1.1,1.08
39,Buena Vista,City,VA,1.14,1.13,1.12,1.11,1.07,1.03
40,Burlington,County,NJ,1.11,1.11,1.09,1.07,1.06,1.04
41,Butler,County,PA,1.12,1.1,1.1,1.09,1.08,1.06
42,Cabell,County,WV,1.11,1.1,1.1,1.11,1.11,1.09
43,Calhoun,County,WV,1.16,1.15,1.14,1.11,1.08,1.04
44,Calvert,County,MD,1.09,1.1,1.09,1.07,1.04,1.01
45,Cambria,County,PA,1.12,1.11,1.11,1.1,1.09,1.08
46,Camden,County,NJ,1.11,1.11,1.11,1.08,1.07,1.06
47,Cameron,County,PA,1.14,1.12,1.12,1.11,1.11,1.12
48,Campbell,County,VA,1.13,1.13,1.14,1.12,1.11,1.09
49,Cape May,County,NJ,1.13,1.15,1.16,1.14,1.13,1.11
50,Carbon,County,PA,1.13,1.14,1.16,1.16,1.14,1.1
51,Caroline,County,MD,1.1,1.12,1.12,1.1,1.07,1.05
52,Caroline,County,VA,1.13,1.09,1.08,1.06,1.03,1.01
53,Carroll,County,MD,1.12,1.1,1.1,1.08,1.06,1.04
54,Carroll,County,VA,1.13,1.13,1.12,1.11,1.1,1.09
55,Cecil,County,MD,1.12,1.12,1.11,1.1,1.08,1.06
56,Centre,County,PA,1.16,1.16,1.16,1.15,1.13,1.11
57,Charles,County,MD,1.11,1.1,1.08,1.06,1.04,1.02
58,Charles City,County,VA,1.12,1.11,1.09,1.06,1.03,0.99
59,Charlotte,County,VA,1.13,1.12,1.12,1.11,1.1,1.1
60,Charlottesville,City,VA,1.13,1.11,1.11,1.09,1.05,1.03
61,Chemung,County,NY,1.12,1.11,1.12,1.11,1.1,1.09
62,Chenango,County,NY,1.11,1.1,1.1,1.08,1.07,1.05
63,Chesapeake,City,VA,1.1,1.08,1.09,1.1,1.11,1.12
64,Chester,County,PA,1.13,1.11,1.11,1.11,1.1,1.07
65,Chesterfield,County,VA,1.1,1.1,1.09,1.08,1.07,1.05
66,Clarion,County,PA,1.16,1.14,1.13,1.1,1.08,1.07
67,Clarke,County,VA,1.17,1.15,1.12,1.09,1.05,1.0
68,Clay,County,WV,1.08,1.07,1.06,1.05,1.04,1.01
69,Clearfield,County,PA,1.16,1.13,1.13,1.12,1.11,1.1
70,Clinton,County,PA,1.15,1.15,1.16,1.14,1.11,1.09
71,Colonial Heights,City,VA,1.11,1.09,1.08,1.08,1.07,1.03
72,Columbia,County,PA,1.15,1.15,1.17,1.16,1.14,1.11
73,Cortland,County,NY,1.13,1.12,1.11,1.11,1.11,1.1
74,Covington,City,VA,1.1,1.09,1.08,1.07,1.06,1.06
75,Craig,County,VA,1.14,1.14,1.14,1.14,1.14,1.12
76,Crawford,County,PA,1.1,1.09,1.09,1.07,1.05,1.03
77,Culpeper,County,VA,1.16,1.15,1.14,1.11,1.09,1.06
78,Cumberland,County,NJ,1.13,1.12,1.11,1.1,1.1,1.08
79,Cumberland,County,PA,1.15,1.15,1.13,1.1,1.08,1.06
80,Cumberland,County,VA,1.09,1.1,1.09,1.07,1.05,1.04
81,Danville,City,VA,1.13,1.12,1.1,1.08,1.06,1.06
82,Dauphin,County,PA,1.15,1.14,1.14,1.13,1.1,1.08
83,Delaware,County,NY,1.14,1.14,1.14,1.14,1.14,1.14
84,Delaware,County,PA,1.12,1.13,1.12,1.12,1.11,1.07
85,Dickenson,County,VA,1.1,1.09,1.1,1.1,1.08,1.06
86,Dinwiddie,County,VA,1.11,1.11,1.1,1.08,1.07,1.06
87,District of Columbia,County,DC,1.1,1.07,1.07,1.05,1.04,1.04
88,Doddridge,County,WV,1.1,1.07,1.07,1.08,1.07,1.07
89,Dorchester,County,MD,1.09,1.08,1.06,1.05,1.02,1.0
90,Elk,County,PA,1.14,1.1,1.08,1.05,1.03,1.02
91,Emporia,City,VA,1.04,1.04,1.04,1.05,1.04,1.02
92,Erie,County,PA,1.1,1.09,1.08,1.07,1.05,1.05
93,Essex,County,VA,1.1,1.06,1.04,1.02,1.0,0.98
94,Fairfax,County,VA,1.09,1.07,1.06,1.05,1.05,1.04
95,Fairfax,City,VA,1.08,1.06,1.04,1.06,1.06,1.06
96,Falls Church,City,VA,1.09,1.07,1.05,1.03,1.03,1.01
97,Fauquier,County,VA,1.15,1.14,1.13,1.1,1.07,1.02
98,Fayette,County,PA,1.11,1.11,1.11,1.11,1.11,1.1
99,Fayette,County,WV,1.11,1.1,1.09,1.08,1.07,1.06
100,Floyd,County,VA,1.15,1.12,1.11,1.09,1.09,1.08
101,Fluvanna,County,VA,1.11,1.12,1.11,1.09,1.07,1.05
102,Forest,County,PA,1.13,1.09,1.06,1.04,1.01,1.0
103,Franklin,County,PA,1.15,1.14,1.12,1.1,1.08,1.07
104,Franklin,County,VA,1.11,1.11,1.11,1.12,1.1,1.1
105,Franklin,City,VA,1.11,1.1,1.09,1.09,1.1,1.11
106,Frederick,County,MD,1.13,1.12,1.11,1.1,1.07,1.04
107,Frederick,County,VA,1.16,1.15,1.13,1.11,1.1,1.08
108,Fredericksburg,City,VA,1.11,1.1,1.08,1.05,1.02,0.99
109,Fulton,County,PA,1.15,1.16,1.16,1.17,1.17,1.15
110,Galax,City,VA,1.13,1.09,1.06,1.03,1.0,0.98
111,Garrett,County,MD,1.1,1.11,1.1,1.1,1.09,1.06
112,Giles,County,VA,1.13,1.13,1.14,1.13,1.13,1.12
113,Gilmer,County,WV,1.14,1.13,1.12,1.08,1.05,1.01
114,Gloucester,County,NJ,1.13,1.13,1.13,1.12,1.1,1.07
115,Gloucester,County,VA,1.11,1.12,1.11,1.08,1.06,1.04
116,Goochland,County,VA,1.07,1.07,1.07,1.06,1.02,0.99
117,Grant,County,WV,1.09,1.1,1.1,1.09,1.08,1.06
118,Grayson,County,VA,1.13,1.12,1.1,1.09,1.08,1.07
119,Greenbrier,County,WV,1.12,1.12,1.12,1.12,1.1,1.07
120,Greene,County,NY,1.16,1.17,1.16,1.16,1.16,1.15
121,Greene,County,PA,1.17,1.16,1.15,1.12,1.1,1.08
122,Greene,County,VA,1.15,1.14,1.13,1.11,1.08,1.07
123,Greensville,County,VA,1.07,1.08,1.07,1.07,1.04,1.03
124,Halifax,County,VA,1.13,1.14,1.14,1.13,1.13,1.12
125,Hampshire,County,WV,1.16,1.16,1.16,1.13,1.12,1.09
126,Hampton,City,VA,1.1,1.09,1.08,1.07,1.06,1.06
127,Hancock,County,WV,1.15,1.12,1.09,1.06,1.02,0.99
128,Hanover,County,VA,1.12,1.12,1.1,1.07,1.04,1.02
129,Hardy,County,WV,1.14,1.15,1.14,1.13,1.11,1.1
130,Harford,County,MD,1.12,1.11,1.1,1.08,1.05,1.03
131,Harrison,County,WV,1.11,1.1,1.1,1.09,1.07,1.04
132,Harrisonburg,City,VA,1.12,1.11,1.09,1.05,1.02,0.98
133,Henrico,County,VA,1.11,1.11,1.09,1.05,1.03,1.01
134,Henry,County,VA,1.12,1.12,1.12,1.13,1.14,1.12
135,Herkimer,County,NY,1.09,1.08,1.07,1.05,1.04,1.03
136,Highland,County,VA,1.14,1.12,1.11,1.09,1.08,1.04
137,Hopewell,City,VA,1.08,1.08,1.06,1.04,1.02,0.97
138,Howard,County,MD,1.11,1.09,1.08,1.07,1.05,1.02
139,Hunterdon,County,NJ,1.13,1.13,1.13,1.12,1.1,1.07
140,Huntingdon,County,PA,1.16,1.17,1.16,1.16,1.15,1.14
141,Indiana,County,PA,1.13,1.12,1.12,1.11,1.11,1.11
142,Isle of Wight,County,VA,1.12,1.11,1.11,1.11,1.12,1.13
143,Jackson,County,WV,1.12,1.12,1.12,1.11,1.1,1.08
144,James City,County,VA,1.1,1.09,1.07,1.03,1.0,0.97
145,Jefferson,County,PA,1.14,1.13,1.11,1.1,1.09,1.09
146,Jefferson,County,WV,1.17,1.13,1.1,1.07,1.05,1.0
147,Juniata,County,PA,1.16,1.16,1.14,1.11,1.09,1.07
148,Kanawha,County,WV,1.09,1.08,1.06,1.05,1.03,1.02
149,Kent,County,DE,1.12,1.11,1.11,1.09,1.08,1.06
150,Kent,County,MD,1.11,1.09,1.1,1.07,1.05,1.01
151,King George,County,VA,1.11,1.08,1.06,1.03,1.01,0.99
152,King William,County,VA,1.1,1.08,1.06,1.05,1.04,1.01
153,King and Queen,County,VA,1.1,1.08,1.06,1.04,1.02,1.0
154,Lackawanna,County,PA,1.14,1.15,1.16,1.16,1.15,1.15
155,Lancaster,County,PA,1.13,1.12,1.11,1.09,1.08,1.06
156,Lancaster,County,VA,1.11,1.08,1.06,1.03,1.01,0.98
157,Lawrence,County,PA,1.11,1.09,1.09,1.06,1.05,1.02
158,Lebanon,County,PA,1.11,1.1,1.11,1.1,1.1,1.08
159,Lee,County,VA,1.14,1.16,1.17,1.17,1.17,1.16
160,Lehigh,County,PA,1.14,1.13,1.14,1.11,1.07,1.05
161,Lewis,County,WV,1.1,1.1,1.1,1.09,1.08,1.07
162,Lexington,City,VA,1.13,1.1,1.08,1.06,1.04,1.02
163,Lincoln,County,WV,1.1,1.09,1.09,1.08,1.07,1.06
164,Livingston,County,NY,1.13,1.12,1.11,1.11,1.1,1.07
165,Logan,County,WV,1.12,1.13,1.13,1.11,1.09,1.07
166,Loudoun,County,VA,1.13,1.12,1.1,1.09,1.07,1.05
167,Louisa,County,VA,1.12,1.12,1.12,1.1,1.07,1.05
168,Lunenburg,County,VA,1.12,1.11,1.1,1.1,1.09,1.07
169,Luzerne,County,PA,1.14,1.14,1.15,1.16,1.17,1.17
170,Lycoming,County,PA,1.15,1.14,1.14,1.13,1.13,1.12
171,Lynchburg,City,VA,1.12,1.13,1.12,1.11,1.11,1.08
172,Madison,County,NY,1.11,1.11,1.1,1.1,1.08,1.06
173,Madison,County,VA,1.14,1.13,1.13,1.12,1.1,1.1
174,Manassas,City,VA,1.09,1.05,1.04,1.05,1.05,1.05
175,Manassas Park,City,VA,1.07,1.04,1.03,1.03,1.02,1.03
176,Marion,County,WV,1.1,1.09,1.08,1.06,1.04,1.02
177,Marshall,County,WV,1.14,1.13,1.12,1.09,1.06,1.02
178,Martinsville,City,VA,1.11,1.1,1.13,1.14,1.14,1.13
179,Mason,County,WV,1.13,1.13,1.14,1.14,1.11,1.1
180,Mathews,County,VA,1.09,1.1,1.1,1.1,1.08,1.05
181,McDowell,County,WV,1.13,1.12,1.11,1.1,1.08,1.05
182,McKean,County,PA,1.13,1.13,1.12,1.08,1.05,1.03
183,Mecklenburg,County,VA,1.11,1.13,1.13,1.12,1.11,1.12
184,Mercer,County,NJ,1.11,1.08,1.06,1.04,1.03,1.01
185,Mercer,County,PA,1.13,1.1,1.1,1.08,1.05,1.02
186,Mercer,County,WV,1.11,1.11,1.11,1.1,1.09,1.07
187,Middlesex,County,VA,1.11,1.09,1.07,1.04,1.02,1.0
188,Mifflin,County,PA,1.17,1.16,1.16,1.14,1.13,1.11
189,Mineral,County,WV,1.13,1.13,1.13,1.11,1.08,1.06
190,Mingo,County,WV,1.12,1.13,1.14,1.13,1.13,1.12
191,Monmouth,County,NJ,1.13,1.11,1.09,1.06,1.04,1.02
192,Monongalia,County,WV,1.11,1.11,1.09,1.07,1.06,1.05
193,Monroe,County,PA,1.14,1.15,1.16,1.15,1.15,1.14
194,Monroe,County,WV,1.11,1.11,1.11,1.11,1.1,1.08
195,Montgomery,County,MD,1.11,1.09,1.09,1.09,1.08,1.05
196,Montgomery,County,NY,1.14,1.13,1.12,1.1,1.09,1.09
197,Montgomery,County,PA,1.12,1.13,1.13,1.12,1.12,1.09
198,Montgomery,County,VA,1.15,1.15,1.14,1.14,1.13,1.11
199,Montour,County,PA,1.17,1.16,1.15,1.14,1.13,1.1
200,Morgan,County,WV,1.16,1.17,1.16,1.11,1.1,1.08
201,Morris,County,NJ,1.15,1.14,1.14,1.12,1.11,1.09
202,Nassau,County,NY,1.13,1.13,1.13,1.12,1.11,1.08
203,Nelson,County,VA,1.14,1.13,1.13,1.12,1.11,1.1
204,New Castle,County,DE,1.13,1.13,1.11,1.1,1.08,1.07
205,New Kent,County,VA,1.11,1.1,1.09,1.06,1.04,1.02
206,New York,County,NY,1.14,1.13,1.1,1.06,1.02,0.97
207,Newport News,City,VA,1.11,1.11,1.1,1.08,1.07,1.05
208,Nicholas,County,WV,1.09,1.08,1.08,1.05,1.03,1.0
209,Norfolk,City,VA,1.1,1.09,1.09,1.09,1.08,1.07
210,Northampton,County,PA,1.13,1.12,1.11,1.08,1.06,1.04
211,Northampton,County,VA,1.1,1.08,1.08,1.07,1.05,1.04
212,Northumberland,County,PA,1.18,1.17,1.17,1.16,1.13,1.11
213,Northumberland,County,VA,1.1,1.08,1.08,1.04,0.99,0.98
214,Norton,City,VA,1.13,1.13,1.12,1.12,1.12,1.12
215,Nottoway,County,VA,1.11,1.11,1.11,1.08,1.06,1.05
216,Ocean,County,NJ,1.11,1.11,1.1,1.08,1.06,1.05
217,Ohio,County,WV,1.15,1.13,1.12,1.09,1.06,1.04
218,Oneida,County,NY,1.13,1.12,1.11,1.09,1.07,1.04
219,Onondaga,County,NY,1.14,1.14,1.14,1.13,1.13,1.12
220,Ontario,County,NY,1.12,1.1,1.08,1.08,1.09,1.1
221,Orange,County,NY,1.14,1.14,1.16,1.17,1.16,1.15
222,Orange,County,VA,1.17,1.16,1.15,1.13,1.11,1.09
223,Otsego,County,NY,1.13,1.1,1.09,1.08,1.07,1.07
224,Page,County,VA,1.15,1.14,1.14,1.12,1.11,1.09
225,Patrick,County,VA,1.12,1.1,1.09,1.08,1.09,1.09
226,Pendleton,County,WV,1.15,1.14,1.11,1.07,1.04,1.0
227,Perry,County,PA,1.17,1.15,1.13,1.1,1.06,1.02
228,Petersburg,City,VA,1.1,1.09,1.08,1.08,1.06,1.03
229,Philadelphia,County,PA,1.11,1.12,1.1,1.1,1.09,1.05
230,Pike,County,PA,1.12,1.13,1.14,1.15,1.14,1.14
231,Pittsylvania,County,VA,1.15,1.16,1.16,1.11,1.11,1.09
232,Pleasants,County,WV,1.12,1.1,1.08,1.05,1.02,1.0
233,Pocahontas,County,WV,1.12,1.11,1.11,1.1,1.09,1.08
234,Poquoson,City,VA,1.1,1.09,1.08,1.08,1.07,1.07
235,Portsmouth,City,VA,1.09,1.08,1.09,1.09,1.1,1.09
236,Potter,County,PA,1.15,1.13,1.13,1.12,1.12,1.12
237,Powhatan,County,VA,1.06,1.07,1.08,1.05,1.03,1.0
238,Preston,County,WV,1.11,1.11,1.11,1.1,1.08,1.06
239,Prince Edward,County,VA,1.13,1.12,1.11,1.1,1.09,1.09
240,Prince George,County,VA,1.1,1.1,1.09,1.07,1.06,1.02
241,Prince George's,County,MD,1.09,1.08,1.07,1.05,1.03,1.02
242,Prince William,County,VA,1.11,1.09,1.09,1.07,1.07,1.06
243,Pulaski,County,VA,1.14,1.14,1.13,1.13,1.13,1.12
244,Putnam,County,WV,1.1,1.09,1.08,1.07,1.07,1.07
245,Queen Anne's,County,MD,1.12,1.11,1.09,1.06,1.05,1.02
246,Radford,City,VA,1.16,1.16,1.15,1.15,1.12,1.1
247,Raleigh,County,WV,1.12,1.11,1.11,1.09,1.08,1.07
248,Randolph,County,WV,1.11,1.11,1.11,1.09,1.09,1.08
249,Rappahannock,County,VA,1.15,1.16,1.14,1.1,1.09,1.06
250,Richmond,County,NY,1.12,1.1,1.08,1.05,1.02,0.96
251,Richmond,County,VA,1.07,1.05,1.04,1.01,1.0,0.97
252,Richmond,City,VA,1.11,1.11,1.1,1.06,1.03,0.99
253,Ritchie,County,WV,1.13,1.13,1.13,1.12,1.11,1.1
254,Roane,County,WV,1.12,1.11,1.1,1.09,1.07,1.07
255,Roanoke,County,VA,1.14,1.14,1.15,1.15,1.15,1.14
256,Roanoke,City,VA,1.12,1.12,1.13,1.15,1.14,1.12
257,Rockbridge,County,VA,1.15,1.13,1.12,1.12,1.1,1.07
258,Rockingham,County,VA,1.15,1.13,1.11,1.08,1.06,1.03
259,Russell,County,VA,1.1,1.1,1.1,1.1,1.1,1.1
260,Salem,County,NJ,1.12,1.12,1.12,1.11,1.11,1.07
261,Salem,City,VA,1.13,1.12,1.14,1.16,1.14,1.12
262,Schoharie,County,NY,1.16,1.15,1.15,1.12,1.1,1.09
263,Schuyler,County,NY,1.14,1.14,1.14,1.13,1.11,1.09
264,Schuylkill,County,PA,1.15,1.14,1.14,1.12,1.09,1.08
265,Scott,County,VA,1.15,1.15,1.14,1.14,1.14,1.13
266,Shenandoah,County,VA,1.16,1.17,1.15,1.13,1.12,1.1
267,Smyth,County,VA,1.13,1.11,1.1,1.09,1.09,1.07
268,Snyder,County,PA,1.15,1.15,1.14,1.13,1.11,1.09
269,Somerset,County,MD,1.12,1.11,1.11,1.1,1.07,1.03
270,Somerset,County,PA,1.12,1.11,1.11,1.11,1.1,1.09
271,Southampton,County,VA,1.09,1.08,1.08,1.08,1.08,1.09
272,Spotsylvania,County,VA,1.12,1.11,1.1,1.07,1.04,1.02
273,St. Mary's,County,MD,1.1,1.08,1.07,1.05,1.02,1.0
274,Stafford,County,VA,1.12,1.11,1.1,1.07,1.04,1.02
275,Staunton,City,VA,1.15,1.15,1.13,1.08,1.06,1.0
276,Steuben,County,NY,1.14,1.14,1.13,1.11,1.09,1.08
277,Suffolk,City,VA,1.11,1.11,1.11,1.12,1.13,1.14
278,Sullivan,County,NY,1.15,1.14,1.14,1.15,1.15,1.18
279,Sullivan,County,PA,1.13,1.13,1.12,1.1,1.1,1.08
280,Summers,County,WV,1.1,1.1,1.1,1.09,1.09,1.08
281,Surry,County,VA,1.13,1.12,1.1,1.06,1.03,1.01
282,Susquehanna,County,PA,1.12,1.12,1.12,1.13,1.14,1.14
283,Sussex,County,DE,1.11,1.1,1.1,1.09,1.08,1.07
284,Sussex,County,NJ,1.14,1.12,1.13,1.15,1.15,1.14
285,Sussex,County,VA,1.12,1.11,1.1,1.07,1.06,1.04
286,Talbot,County,MD,1.09,1.07,1.06,1.04,1.02,1.02
287,Taylor,County,WV,1.12,1.12,1.11,1.11,1.09,1.07
288,Tazewell,County,VA,1.11,1.1,1.1,1.1,1.1,1.09
289,Tioga,County,NY,1.1,1.08,1.09,1.1,1.1,1.09
290,Tioga,County,PA,1.14,1.13,1.12,1.1,1.09,1.08
291,Tompkins,County,NY,1.15,1.13,1.12,1.12,1.13,1.11
292,Tucker,County,WV,1.1,1.11,1.11,1.09,1.07,1.05
293,Tyler,County,WV,1.1,1.07,1.04,1.02,1.02,1.0
294,Ulster,County,NY,1.17,1.17,1.16,1.15,1.16,1.16
295,Union,County,PA,1.15,1.14,1.13,1.13,1.12,1.11
296,Upshur,County,WV,1.09,1.09,1.1,1.09,1.08,1.07
297,Venango,County,PA,1.15,1.14,1.12,1.07,1.05,1.03
298,Virginia Beach,City,VA,1.1,1.09,1.08,1.08,1.08,1.07
299,Warren,County,NJ,1.13,1.13,1.14,1.14,1.13,1.11
300,Warren,County,PA,1.11,1.09,1.07,1.06,1.04,1.02
301,Warren,County,VA,1.17,1.17,1.17,1.14,1.11,1.06
302,Washington,County,MD,1.15,1.15,1.13,1.1,1.06,1.04
303,Washington,County,PA,1.14,1.12,1.12,1.1,1.08,1.07
304,Washington,County,VA,1.11,1.1,1.09,1.08,1.07,1.06
305,Wayne,County,PA,1.13,1.14,1.15,1.15,1.15,1.15
306,Wayne,County,WV,1.11,1.12,1.12,1.13,1.14,1.13
307,Waynesboro,City,VA,1.16,1.15,1.13,1.09,1.06,1.02
308,Webster,County,WV,1.09,1.08,1.07,1.05,1.03,1.01
309,Westchester,County,NY,1.16,1.15,1.13,1.1,1.07,1.04
310,Westmoreland,County,PA,1.12,1.11,1.11,1.11,1.12,1.12
311,Westmoreland,County,VA,1.09,1.06,1.06,1.04,1.02,1.0
312,Wetzel,County,WV,1.14,1.12,1.1,1.07,1.05,1.03
313,Wicomico,County,MD,1.1,1.11,1.11,1.09,1.07,1.06
314,Williamsburg,City,VA,1.08,1.08,1.05,1.01,0.98,0.95
315,Winchester,City,VA,1.15,1.15,1.13,1.1,1.09,1.07
316,Wirt,County,WV,1.15,1.17,1.17,1.16,1.16,1.12
317,Wise,County,VA,1.13,1.13,1.12,1.12,1.12,1.11
318,Wood,County,WV,1.14,1.12,1.11,1.08,1.06,1.05
319,Worcester,County,MD,1.09,1.1,1.09,1.08,1.07,1.06
320,Wyoming,County,PA,1.15,1.15,1.15,1.16,1.17,1.17
321,Wyoming,County,WV,1.14,1.13,1.12,1.1,1.09,1.06
322,Wythe,County,VA,1.11,1.1,1.08,1.07,1.07,1.05
323,Yates,County,NY,1.13,1.1,1.09,1.09,1.09,1.08
324,York,County,PA,1.1,1.09,1.09,1.09,1.08,1.08
325,York,County,VA,1.1,1.11,1.1,1.07,1.04,1.02
