,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
36,Buchanan,County,VA,1.04,1.03,1.03,1.02,1.01,1.01
37,Buckingham,County,VA,1.02,1.01,1.01,1.01,0.99,0.97
38,Bucks,County,PA,1.03,1.03,1.03,1.02,1.01,1.0
39,Buena Vista,City,VA,1.06,1.05,1.05,1.03,1.01,1.01
40,Burlington,County,NJ,1.04,1.02,1.02,1.01,1.0,1.0
41,Butler,County,PA,1.06,1.04,1.03,1.02,1.01,0.99
42,Cabell,County,WV,1.03,1.03,1.03,1.0,0.99,0.97
43,Calhoun,County,WV,1.05,1.05,1.05,1.04,1.03,1.02
44,Calvert,County,MD,1.03,1.01,0.99,0.97,0.96,0.95
45,Cambria,County,PA,1.02,1.02,1.01,1.01,1.0,0.99
46,Camden,County,NJ,1.04,1.03,1.04,1.03,1.03,1.02
47,Cameron,County,PA,1.04,1.03,1.03,1.03,1.02,1.01
48,Campbell,County,VA,1.08,1.07,1.08,1.06,1.04,1.02
49,Cape May,County,NJ,1.04,1.05,1.05,1.05,1.05,1.04
50,Carbon,County,PA,1.05,1.05,1.05,1.05,1.05,1.04
51,Caroline,County,MD,1.02,1.02,1.01,0.99,0.96,0.94
52,Caroline,County,VA,1.03,1.02,1.01,0.98,0.95,0.92
53,Carroll,County,MD,1.06,1.06,1.05,1.03,1.02,1.0
54,Carroll,County,VA,1.05,1.05,1.05,1.05,1.04,1.04
55,Cecil,County,MD,1.04,1.03,1.01,1.0,0.99,0.97
56,Centre,County,PA,1.06,1.07,1.08,1.07,1.06,1.03
57,Charles,County,MD,1.03,1.0,0.98,0.96,0.93,0.92
58,Charles City,County,VA,1.02,0.99,0.98,0.96,0.95,0.95
59,Charlotte,County,VA,1.06,1.05,1.04,1.03,1.02,1.01
60,Charlottesville,City,VA,1.05,1.05,1.02,1.01,1.01,1.0
61,Chemung,County,NY,1.03,1.03,1.04,1.04,1.05,1.05
62,Chenango,County,NY,1.05,1.04,1.03,1.02,1.02,1.01
63,Chesapeake,City,VA,1.02,1.0,0.99,0.99,1.0,1.0
64,Chester,County,PA,1.04,1.03,1.03,1.03,1.03,1.02
65,Chesterfield,County,VA,1.01,1.0,1.01,1.0,0.99,0.98
66,Clarion,County,PA,1.06,1.06,1.05,1.05,1.04,1.02
67,Clarke,County,VA,1.05,1.02,1.0,0.99,0.98,0.95
68,Clay,County,WV,1.03,1.02,1.02,1.0,0.98,0.96
69,Clearfield,County,PA,1.06,1.07,1.06,1.05,1.05,1.04
70,Clinton,County,PA,1.04,1.06,1.06,1.05,1.05,1.03
71,Colonial Heights,City,VA,1.0,0.99,0.97,0.96,0.94,0.95
72,Columbia,County,PA,1.04,1.06,1.07,1.06,1.06,1.04
73,Cortland,County,NY,1.06,1.04,1.03,1.03,1.03,1.03
74,Covington,City,VA,1.02,1.01,1.03,1.03,1.04,1.06
75,Craig,County,VA,1.05,1.04,1.03,1.01,1.01,1.02
76,Crawford,County,PA,1.03,1.03,1.03,1.03,1.03,1.02
77,Culpeper,County,VA,1.03,1.03,1.01,0.99,0.98,0.98
78,Cumberland,County,NJ,1.04,1.04,1.03,1.01,0.99,0.97
79,Cumberland,County,PA,1.04,1.02,1.01,1.0,0.99,0.99
80,Cumberland,County,VA,1.02,1.01,1.0,0.99,0.98,0.98
81,Danville,City,VA,1.05,1.03,1.03,1.01,1.0,1.0
82,Dauphin,County,PA,1.04,1.05,1.05,1.05,1.04,1.03
83,Delaware,County,NY,1.05,1.04,1.04,1.04,1.03,1.03
84,Delaware,County,PA,1.05,1.04,1.03,1.02,1.0,0.97
85,Dickenson,County,VA,1.01,1.0,1.01,1.01,1.0,1.0
86,Dinwiddie,County,VA,1.03,1.02,1.02,1.02,1.01,0.99
87,District of Columbia,County,DC,1.02,1.01,0.99,0.97,0.97,0.96
88,Doddridge,County,WV,1.02,1.0,1.0,0.98,0.98,0.96
89,Dorchester,County,MD,1.02,1.01,0.98,0.97,0.95,0.93
90,Elk,County,PA,1.04,1.03,1.03,1.02,1.0,0.98
91,Emporia,City,VA,1.0,0.99,0.99,0.98,0.96,0.93
92,Erie,County,PA,1.05,1.05,1.03,1.01,1.01,0.99
93,Essex,County,VA,1.0,0.98,0.98,0.94,0.92,0.89
94,Fairfax,County,VA,1.02,1.01,0.99,0.98,0.98,0.97
95,Fairfax,City,VA,1.01,1.0,0.99,0.97,0.96,0.96
96,Falls Church,City,VA,1.04,1.01,1.0,0.98,0.97,0.95
97,Fauquier,County,VA,1.04,1.01,1.0,0.98,0.97,0.95
98,Fayette,County,PA,1.02,1.02,1.02,1.03,1.03,1.02
99,Fayette,County,WV,1.04,1.03,1.02,1.01,0.99,0.98
100,Floyd,County,VA,1.04,1.05,1.05,1.05,1.04,1.05
101,Fluvanna,County,VA,1.04,1.01,0.99,0.96,0.93,0.92
102,Forest,County,PA,1.05,1.03,1.02,1.02,1.0,0.98
103,Franklin,County,PA,1.04,1.05,1.05,1.07,1.07,1.06
104,Franklin,County,VA,1.05,1.02,1.01,1.03,1.04,1.04
105,Franklin,City,VA,1.05,1.05,1.04,1.02,1.0,1.01
106,Frederick,County,MD,1.06,1.07,1.05,1.02,0.99,0.97
107,Frederick,County,VA,1.05,1.05,1.04,1.02,1.0,0.98
108,Fredericksburg,City,VA,1.04,1.03,1.02,1.0,0.97,0.94
109,Fulton,County,PA,1.05,1.07,1.03,1.03,1.06,1.07
110,Galax,City,VA,1.02,1.0,0.98,0.96,0.95,0.95
111,Garrett,County,MD,1.03,1.04,1.03,1.02,1.01,1.01
112,Giles,County,VA,1.04,1.03,1.03,1.04,1.04,1.03
113,Gilmer,County,WV,1.05,1.04,1.04,1.02,0.99,0.96
114,Gloucester,County,NJ,1.05,1.04,1.04,1.03,1.02,1.01
115,Gloucester,County,VA,1.03,1.02,0.99,0.95,0.9,0.86
116,Goochland,County,VA,1.02,0.99,0.98,0.95,0.93,0.93
117,Grant,County,WV,1.02,1.02,1.02,1.03,1.03,1.03
118,Grayson,County,VA,1.06,1.05,1.05,1.04,1.03,1.02
119,Greenbrier,County,WV,1.03,1.03,1.02,1.01,1.0,0.98
120,Greene,County,NY,1.04,1.03,1.03,1.05,1.05,1.05
121,Greene,County,PA,1.05,1.05,1.05,1.05,1.05,1.03
122,Greene,County,VA,1.02,1.02,1.02,1.02,1.02,1.0
123,Greensville,County,VA,1.02,1.0,0.99,0.98,0.97,0.96
124,Halifax,County,VA,1.07,1.07,1.06,1.04,1.03,1.03
125,Hampshire,County,WV,1.02,1.03,1.03,1.03,1.02,1.02
126,Hampton,City,VA,1.02,0.99,0.98,0.98,0.97,0.93
127,Hancock,County,WV,1.05,1.04,1.03,1.01,0.99,0.95
128,Hanover,County,VA,1.03,1.03,1.02,1.0,0.99,0.96
129,Hardy,County,WV,1.03,1.02,1.02,1.03,1.03,1.03
130,Harford,County,MD,1.04,1.02,1.0,0.98,0.96,0.93
131,Harrison,County,WV,1.04,1.02,1.02,1.01,1.0,0.98
132,Harrisonburg,City,VA,1.03,1.01,1.0,0.98,0.97,0.92
133,Henrico,County,VA,1.03,1.02,1.01,0.99,0.98,0.97
134,Henry,County,VA,1.03,1.01,0.99,0.98,0.99,0.98
135,Herkimer,County,NY,1.01,0.99,0.98,0.96,0.96,0.95
136,Highland,County,VA,1.05,1.04,1.03,1.01,0.99,0.98
137,Hopewell,City,VA,0.98,0.96,0.97,0.97,0.96,0.94
138,Howard,County,MD,1.03,1.01,1.0,0.98,0.97,0.95
139,Hunterdon,County,NJ,1.05,1.04,1.03,0.99,0.96,0.94
140,Huntingdon,County,PA,1.07,1.08,1.07,1.06,1.06,1.05
141,Indiana,County,PA,1.04,1.04,1.03,1.01,1.0,0.99
142,Isle of Wight,County,VA,1.04,1.03,1.02,1.0,0.98,0.95
143,Jackson,County,WV,1.05,1.05,1.04,1.04,1.03,1.02
144,James City,County,VA,1.02,1.01,0.99,0.93,0.89,0.84
145,Jefferson,County,PA,1.05,1.05,1.03,1.03,1.02,1.0
146,Jefferson,County,WV,1.05,1.02,1.02,1.0,0.99,0.97
147,Juniata,County,PA,1.07,1.05,1.04,1.03,1.02,1.01
148,Kanawha,County,WV,1.01,1.01,1.01,1.01,1.01,1.01
149,Kent,County,DE,1.03,1.03,1.01,0.97,0.96,0.92
150,Kent,County,MD,1.04,1.02,0.99,0.98,0.96,0.94
151,King George,County,VA,1.02,1.01,1.0,0.97,0.95,0.91
152,King William,County,VA,1.02,1.01,1.0,0.99,0.97,0.95
153,King and Queen,County,VA,1.03,1.0,0.99,0.97,0.94,0.92
154,Lackawanna,County,PA,1.05,1.06,1.07,1.09,1.09,1.09
155,Lancaster,County,PA,1.04,1.04,1.03,1.01,0.99,0.97
156,Lancaster,County,VA,1.02,1.0,0.98,0.93,0.92,0.88
157,Lawrence,County,PA,1.04,1.03,1.01,1.0,0.98,0.97
158,Lebanon,County,PA,1.02,1.03,1.02,1.01,1.01,0.99
159,Lee,County,VA,1.03,1.04,1.03,1.03,1.02,1.01
160,Lehigh,County,PA,1.07,1.05,1.05,1.04,1.02,1.0
161,Lewis,County,WV,1.04,1.03,1.03,1.02,1.0,0.99
162,Lexington,City,VA,1.05,1.04,1.02,1.0,0.98,0.96
163,Lincoln,County,WV,1.03,1.02,1.02,1.01,0.99,0.96
164,Livingston,County,NY,1.06,1.05,1.05,1.05,1.06,1.06
165,Logan,County,WV,1.04,1.04,1.05,1.05,1.05,1.03
166,Loudoun,County,VA,1.05,1.04,1.02,0.99,0.98,0.96
167,Louisa,County,VA,1.03,1.02,1.02,1.01,0.98,0.97
168,Lunenburg,County,VA,1.06,1.06,1.06,1.05,1.04,1.01
169,Luzerne,County,PA,1.04,1.05,1.06,1.07,1.07,1.06
170,Lycoming,County,PA,1.05,1.05,1.06,1.06,1.05,1.05
171,Lynchburg,City,VA,1.06,1.06,1.05,1.04,1.01,1.0
172,Madison,County,NY,1.03,1.01,1.01,0.99,0.97,0.96
173,Madison,County,VA,1.02,1.02,1.02,1.0,0.99,0.98
174,Manassas,City,VA,1.02,1.0,0.99,0.98,0.97,0.95
175,Manassas Park,City,VA,1.02,0.99,0.97,0.96,0.95,0.95
176,Marion,County,WV,1.03,1.01,1.0,0.97,0.96,0.95
177,Marshall,County,WV,1.04,1.04,1.04,1.02,1.01,0.99
178,Martinsville,City,VA,1.03,1.01,0.98,0.96,0.96,0.96
179,Mason,County,WV,1.04,1.04,1.05,1.05,1.04,1.03
180,Mathews,County,VA,1.03,0.98,0.98,0.95,0.93,0.89
181,McDowell,County,WV,1.04,1.04,1.04,1.04,1.03,1.02
182,McKean,County,PA,1.06,1.04,1.04,1.02,0.99,0.97
183,Mecklenburg,County,VA,1.06,1.05,1.04,1.03,1.02,1.01
184,Mercer,County,NJ,1.03,1.02,1.01,1.01,0.98,0.95
185,Mercer,County,PA,1.05,1.05,1.04,1.03,1.03,1.01
186,Mercer,County,WV,1.04,1.04,1.04,1.04,1.05,1.04
187,Middlesex,County,VA,1.04,1.0,0.99,0.95,0.92,0.88
188,Mifflin,County,PA,1.08,1.08,1.08,1.07,1.06,1.05
189,Mineral,County,WV,1.03,1.05,1.05,1.05,1.05,1.04
190,Mingo,County,WV,1.05,1.04,1.04,1.04,1.05,1.05
191,Monmouth,County,NJ,1.02,1.01,1.0,0.99,0.99,0.98
192,Monongalia,County,WV,1.01,1.01,1.01,1.01,1.01,1.02
193,Monroe,County,PA,1.06,1.06,1.06,1.06,1.04,1.03
194,Monroe,County,WV,1.02,1.01,1.02,1.02,1.02,1.01
195,Montgomery,County,MD,1.04,1.04,1.03,1.01,1.0,0.99
196,Montgomery,County,NY,1.04,1.03,1.02,1.02,1.0,0.99
197,Montgomery,County,PA,1.03,1.05,1.04,1.03,1.02,1.0
198,Montgomery,County,VA,1.06,1.07,1.07,1.06,1.05,1.04
199,Montour,County,PA,1.04,1.06,1.06,1.04,1.03,1.02
200,Morgan,County,WV,1.03,1.03,1.03,1.05,1.06,1.06
201,Morris,County,NJ,1.05,1.04,1.03,1.03,1.01,0.98
202,Nassau,County,NY,1.04,1.04,1.03,1.02,1.01,0.99
203,Nelson,County,VA,1.03,1.03,1.02,1.02,1.0,0.99
204,New Castle,County,DE,1.03,1.01,1.0,0.99,0.99,0.98
205,New Kent,County,VA,1.04,1.01,1.0,0.98,0.97,0.93
206,New York,County,NY,1.02,1.01,1.01,0.98,0.95,0.92
207,Newport News,City,VA,1.02,1.01,1.0,0.97,0.94,0.9
208,Nicholas,County,WV,1.03,1.02,1.0,0.98,0.96,0.94
209,Norfolk,City,VA,1.03,1.01,0.99,0.96,0.93,0.89
210,Northampton,County,PA,1.06,1.07,1.05,1.02,1.0,0.97
211,Northampton,County,VA,1.02,1.01,1.0,0.98,0.96,0.93
212,Northumberland,County,PA,1.06,1.06,1.07,1.07,1.07,1.06
213,Northumberland,County,VA,1.01,0.99,0.96,0.91,0.88,0.86
214,Norton,City,VA,1.01,1.01,1.01,1.0,1.0,0.98
215,Nottoway,County,VA,1.04,1.02,1.02,1.02,1.0,0.99
216,Ocean,County,NJ,1.04,1.03,1.02,1.01,1.0,0.99
217,Ohio,County,WV,1.04,1.02,1.02,1.02,1.0,0.97
218,Oneida,County,NY,1.04,1.03,1.03,1.02,1.02,1.01
219,Onondaga,County,NY,1.04,1.02,1.02,1.02,1.01,1.0
220,Ontario,County,NY,1.06,1.04,1.03,1.04,1.05,1.05
221,Orange,County,NY,1.05,1.03,1.02,1.01,1.01,1.02
222,Orange,County,VA,1.04,1.04,1.03,1.02,1.02,1.0
223,Otsego,County,NY,1.04,1.02,1.02,1.0,1.0,0.99
224,Page,County,VA,1.03,1.01,1.0,0.99,0.97,0.97
225,Patrick,County,VA,1.04,1.03,1.03,1.03,1.02,1.01
226,Pendleton,County,WV,1.04,1.04,1.04,1.02,1.01,0.98
227,Perry,County,PA,1.06,1.04,1.03,1.0,0.99,0.97
228,Petersburg,City,VA,1.0,1.0,0.99,0.97,0.94,0.95
229,Philadelphia,County,PA,1.05,1.03,1.03,1.01,1.0,0.98
230,Pike,County,PA,1.07,1.05,1.04,1.04,1.04,1.03
231,Pittsylvania,County,VA,1.06,1.06,1.07,1.07,1.06,1.06
232,Pleasants,County,WV,1.03,1.03,1.02,1.01,0.99,0.98
233,Pocahontas,County,WV,1.03,1.03,1.02,1.01,1.0,0.99
234,Poquoson,City,VA,1.02,0.99,0.98,0.97,0.95,0.91
235,Portsmouth,City,VA,1.04,1.01,0.99,0.96,0.94,0.91
236,Potter,County,PA,1.06,1.05,1.04,1.02,1.01,1.0
237,Powhatan,County,VA,1.01,0.99,0.98,0.97,0.95,0.96
238,Preston,County,WV,1.02,1.03,1.03,1.03,1.03,1.03
239,Prince Edward,County,VA,1.05,1.03,1.03,1.03,1.01,1.0
240,Prince George,County,VA,0.99,0.97,0.97,0.97,0.95,0.94
241,Prince George's,County,MD,1.03,1.01,1.0,0.99,0.99,0.98
242,Prince William,County,VA,1.03,1.02,0.99,0.98,0.97,0.96
243,Pulaski,County,VA,1.05,1.05,1.06,1.06,1.05,1.04
244,Putnam,County,WV,1.03,1.02,1.02,1.01,1.01,1.0
245,Queen Anne's,County,MD,1.04,1.03,1.01,0.97,0.96,0.95
246,Radford,City,VA,1.05,1.06,1.06,1.04,1.04,1.03
247,Raleigh,County,WV,1.05,1.04,1.04,1.02,1.01,0.99
248,Randolph,County,WV,1.04,1.04,1.04,1.04,1.02,1.0
249,Rappahannock,County,VA,1.02,1.02,1.0,0.99,0.98,0.98
250,Richmond,County,NY,1.03,1.01,0.99,0.96,0.94,0.92
251,Richmond,County,VA,0.99,0.97,0.97,0.93,0.9,0.87
252,Richmond,City,VA,1.03,1.02,1.01,0.99,0.98,0.97
253,Ritchie,County,WV,1.06,1.05,1.04,1.03,1.02,1.0
254,Roane,County,WV,1.05,1.04,1.04,1.03,1.02,1.02
255,Roanoke,County,VA,1.06,1.05,1.03,1.02,1.02,1.02
256,Roanoke,City,VA,1.04,1.03,1.02,1.01,1.02,1.0
257,Rockbridge,County,VA,1.03,1.04,1.04,1.05,1.04,1.04
258,Rockingham,County,VA,1.03,1.02,1.01,0.99,0.96,0.94
259,Russell,County,VA,1.03,1.02,1.02,1.01,1.0,0.99
260,Salem,County,NJ,1.02,1.02,1.0,1.0,1.0,1.0
261,Salem,City,VA,1.06,1.04,1.04,1.03,1.02,1.01
262,Schoharie,County,NY,1.04,1.04,1.03,1.03,1.02,1.01
263,Schuyler,County,NY,1.05,1.04,1.06,1.07,1.07,1.06
264,Schuylkill,County,PA,1.05,1.05,1.04,1.04,1.04,1.04
265,Scott,County,VA,1.04,1.04,1.03,1.0,1.0,0.98
266,Shenandoah,County,VA,1.03,1.03,1.02,1.0,0.98,0.97
267,Smyth,County,VA,1.04,1.03,1.03,1.03,1.02,1.02
268,Snyder,County,PA,1.06,1.06,1.06,1.06,1.05,1.06
269,Somerset,County,MD,1.04,1.04,1.03,1.02,1.0,0.96
270,Somerset,County,PA,1.05,1.05,1.04,1.04,1.04,1.04
271,Southampton,County,VA,1.03,1.03,1.03,1.02,1.01,1.0
272,Spotsylvania,County,VA,1.05,1.04,1.03,1.02,0.99,0.96
273,St. Mary's,County,MD,1.02,0.98,0.95,0.93,0.92,0.89
274,Stafford,County,VA,1.05,1.03,1.03,1.02,1.01,0.98
275,Staunton,City,VA,1.02,1.02,1.0,0.96,0.95,0.94
276,Steuben,County,NY,1.07,1.05,1.04,1.04,1.03,1.02
277,Suffolk,City,VA,1.04,1.03,1.03,1.01,0.98,0.97
278,Sullivan,County,NY,1.05,1.05,1.06,1.06,1.06,1.06
279,Sullivan,County,PA,1.04,1.04,1.04,1.06,1.06,1.07
280,Summers,County,WV,1.03,1.03,1.03,1.02,1.0,0.99
281,Surry,County,VA,1.03,1.02,1.01,0.98,0.96,0.93
282,Susquehanna,County,PA,1.04,1.04,1.06,1.07,1.09,1.1
283,Sussex,County,DE,1.04,1.03,1.02,1.01,0.99,0.97
284,Sussex,County,NJ,1.06,1.06,1.05,1.03,1.03,1.03
285,Sussex,County,VA,1.02,1.01,1.0,0.99,0.98,0.97
286,Talbot,County,MD,1.0,0.97,0.96,0.95,0.94,0.93
287,Taylor,County,WV,1.02,1.04,1.04,1.02,1.02,1.01
288,Tazewell,County,VA,1.04,1.02,1.02,1.01,1.01,1.0
289,Tioga,County,NY,1.03,1.03,1.04,1.06,1.07,1.07
290,Tioga,County,PA,1.05,1.05,1.04,1.02,1.0,0.99
291,Tompkins,County,NY,1.06,1.05,1.04,1.05,1.06,1.07
292,Tucker,County,WV,1.01,1.01,1.01,1.01,1.01,1.01
293,Tyler,County,WV,1.01,1.01,1.0,1.0,0.99,0.99
294,Ulster,County,NY,1.05,1.04,1.05,1.06,1.07,1.07
295,Union,County,PA,1.05,1.06,1.06,1.04,1.04,1.04
296,Upshur,County,WV,1.02,1.01,1.01,0.99,0.99,0.98
297,Venango,County,PA,1.06,1.05,1.04,1.03,1.02,0.99
298,Virginia Beach,City,VA,1.04,1.02,1.0,0.98,0.98,0.96
299,Warren,County,NJ,1.07,1.05,1.04,1.01,0.99,0.97
300,Warren,County,PA,1.04,1.03,1.03,1.03,1.01,1.0
301,Warren,County,VA,1.04,1.03,1.03,1.0,0.97,0.96
302,Washington,County,MD,1.05,1.03,1.02,1.02,1.01,1.01
303,Washington,County,PA,1.05,1.04,1.04,1.03,1.03,1.02
304,Washington,County,VA,1.03,1.01,1.01,1.0,1.0,0.99
305,Wayne,County,PA,1.05,1.05,1.05,1.06,1.05,1.05
306,Wayne,County,WV,1.05,1.04,1.03,1.02,1.01,1.01
307,Waynesboro,City,VA,1.03,1.02,1.02,1.01,0.99,0.99
308,Webster,County,WV,1.03,1.01,1.0,0.98,0.96,0.95
309,Westchester,County,NY,1.02,1.01,1.0,0.99,0.98,0.97
310,Westmoreland,County,PA,1.04,1.02,1.01,1.0,1.0,1.0
311,Westmoreland,County,VA,1.0,0.97,0.95,0.94,0.92,0.9
312,Wetzel,County,WV,1.05,1.04,1.03,1.02,1.01,0.98
313,Wicomico,County,MD,1.04,1.03,1.02,1.0,0.98,0.95
314,Williamsburg,City,VA,1.0,0.99,0.97,0.9,0.87,0.83
315,Winchester,City,VA,1.07,1.06,1.04,1.02,0.99,0.95
316,Wirt,County,WV,1.07,1.07,1.07,1.06,1.04,1.03
317,Wise,County,VA,1.03,1.02,1.02,1.01,1.0,0.99
318,Wood,County,WV,1.05,1.04,1.04,1.02,1.0,0.99
319,Worcester,County,MD,1.04,1.02,0.99,0.98,0.97,0.98
320,Wyoming,County,PA,1.04,1.05,1.06,1.08,1.09,1.1
321,Wyoming,County,WV,1.05,1.06,1.06,1.05,1.05,1.03
322,Wythe,County,VA,1.04,1.04,1.04,1.04,1.03,1.02
323,Yates,County,NY,1.06,1.05,1.04,1.06,1.07,1.07
324,York,County,PA,1.03,1.02,1.01,1.0,0.99,0.99
325,York,County,VA,1.02,1.0,0.98,0.93,0.9,0.86
