,0,1,2,3,4,5
0,88.81,115.56,139.1,174.41,205.44,239.68
1,84.36000000000001,105.45,122.10000000000001,149.04000000000002,171.72,200.55
2,105.28000000000002,134.4,159.04000000000002,194.88000000000002,226.24,263.28999999999996
3,84.53,106.05000000000001,127.05000000000001,159.6,189.74,223.63000000000002
4,68.04,86.11,100.28,123.20000000000002,141.9,164.28
5,64.31,80.25,96.12,115.56,129.47,146.88
6,75.21000000000001,94.60000000000001,110.09,135.42000000000002,157.07,183.28
7,64.80000000000001,78.11,89.88000000000001,105.93,122.08000000000001,138.75
8,89.88000000000001,113.42,135.89000000000001,171.60000000000002,204.52999999999997,240.35
9,95.7,123.21000000000001,145.60000000000002,178.08,206.08,240.54
10,86.92,111.30000000000001,131.04,165.9,195.3,228.9
11,96.57000000000001,124.32000000000001,147.84,179.82000000000002,208.68,243.04000000000002
12,85.60000000000001,108.15,129.15,161.70000000000002,190.05,222.60000000000002
13,66.34,81.0,93.09,109.14,124.2,143.19000000000003
14,93.24000000000001,122.08000000000001,146.72000000000003,182.04000000000002,214.23000000000002,253.12000000000003
15,81.4,103.23,122.08000000000001,148.96,170.24,190.92000000000002
16,88.81,114.48,138.43,171.72,201.96,235.4
17,69.3,85.60000000000001,97.37,113.42,127.2,140.70000000000002
18,82.5,104.34,123.20000000000002,147.63000000000002,167.61,191.52
19,64.2,77.38000000000001,89.04,104.94000000000001,119.84,135.0
20,73.7,92.13000000000001,109.60999999999999,135.72,156.78,177.83999999999997
21,93.50000000000001,120.99000000000001,143.36,177.41,205.65999999999997,238.26
22,78.48,97.01,115.44000000000001,140.0,160.16000000000003,181.44000000000003
23,89.10000000000001,112.2,130.9,159.5,183.70000000000002,212.01000000000002
24,74.12,92.4,108.78000000000002,133.38,154.1,173.64999999999998
25,70.2,84.24000000000001,97.01,114.4,127.65,145.92
26,71.69,86.67,98.44000000000001,116.64000000000001,131.89000000000001,146.06
27,86.58000000000001,110.88000000000001,132.23999999999998,162.14999999999998,186.29999999999998,214.6
28,66.34,82.08000000000001,93.74000000000001,114.13,129.95,147.5
29,71.02000000000001,86.67,98.44000000000001,114.48,128.26000000000002,140.70000000000002
30,69.55,82.39,92.02000000000001,104.76,114.48,125.35000000000001
31,94.83000000000001,122.04,144.45000000000002,171.6,193.64000000000001,218.36
32,67.10000000000001,82.5,94.60000000000001,110.09,124.26,138.24
33,71.28,92.65,110.09,136.53,155.4,175.84
34,92.88000000000001,120.99000000000001,142.56,173.88000000000002,199.02,227.91000000000003
35,71.28,86.4,99.51,116.60000000000001,133.75,149.8
36,93.74000000000001,118.80000000000001,143.0,177.60000000000002,207.20000000000002,241.81999999999996
37,89.64,112.32000000000001,130.54000000000002,158.36,182.97,207.58
38,80.66000000000001,102.46000000000001,121.00000000000001,148.74,170.94000000000003,196.00000000000003
39,92.02000000000001,117.66000000000001,139.92000000000002,176.55,208.44000000000003,245.25000000000003
40,65.27000000000001,79.5,92.02000000000001,108.12,121.9,135.68
41,72.36,86.67,97.52000000000001,113.4,127.05000000000001,139.36
42,71.5,87.69000000000001,99.9,118.72000000000001,130.98000000000002,146.52
43,90.95,117.66000000000001,140.98000000000002,175.35,203.84,234.6
44,69.3,86.67,99.51,118.77000000000001,136.08,154.78
45,89.88000000000001,116.64000000000001,138.24,171.72,202.74,238.65000000000003
46,70.2,86.4,100.28,121.00000000000001,139.86,161.58999999999997
47,93.24000000000001,120.96000000000001,143.36,174.27,202.02,234.08
48,91.56,120.99000000000001,146.72000000000003,185.32,220.01999999999998,259.9
49,91.80000000000001,115.54,135.16,166.77,199.10000000000002,236.43
50,87.74000000000001,114.49000000000001,136.96,172.27,204.12,235.32000000000002
51,88.81,113.42,133.35,165.36,198.22,231.08
52,86.24000000000001,109.76,131.04000000000002,163.52,191.52,227.12999999999997
53,90.47000000000001,114.45,132.84,162.41000000000003,184.21,210.10000000000002
54,90.2,114.4,135.16,165.24,188.68,214.24
55,73.03,91.30000000000001,106.56,127.65,145.41000000000003,165.76000000000002
56,88.81,116.64000000000001,139.32000000000002,178.20000000000002,212.01000000000002,251.98999999999998
57,93.09,117.60000000000001,138.32,171.6,198.79,229.69
58,90.47000000000001,117.66000000000001,139.86,172.05,198.69000000000003,228.66000000000003
59,101.37,132.09,156.51000000000002,192.03000000000003,225.12000000000003,269.12
60,66.34,86.67,103.68,128.70000000000002,146.52,166.88000000000002
61,69.12,86.67,102.72,122.96000000000001,140.17000000000002,157.29000000000002
62,100.58000000000001,131.89000000000001,156.96,195.11,226.72000000000003,266.40000000000003
63,90.47000000000001,114.4,134.31,163.52,187.04000000000002,210.9
64,90.10000000000001,117.72000000000001,139.1,172.8,201.65,243.95999999999998
65,68.67,83.93,96.12,113.4,128.52,142.31
66,80.64000000000001,100.10000000000001,115.54,138.24,155.82000000000002,172.01
67,69.3,83.2,94.64,110.21000000000001,123.60000000000001,136.99
68,71.5,86.9,100.28,118.81,135.16,152.9
69,73.03,89.38000000000001,104.50000000000001,124.32000000000001,143.51,163.29999999999998
70,91.16000000000001,117.7,141.48000000000002,173.88000000000002,203.83,234.35000000000002
71,77.76,98.10000000000001,115.50000000000001,145.76999999999998,172.14,207.08999999999997
72,67.58,88.0,104.50000000000001,126.50000000000001,144.10000000000002,163.17000000000002
73,74.52000000000001,94.83000000000001,112.2,135.3,156.51000000000002,187.2
74,77.76,100.10000000000001,117.66000000000001,144.64,166.44,190.89999999999998
75,67.41000000000001,82.68,95.23,113.42,129.71,147.4
76,90.72,117.72000000000001,139.52,172.8,198.22,230.02
77,88.81,115.56,138.24,175.49,207.9,243.10000000000002
78,79.92,99.68,117.51999999999998,145.76999999999998,169.12,194.02
79,88.81,114.48,134.82000000000002,162.75,187.95000000000002,216.3
80,95.2,118.77000000000001,139.86,172.48000000000002,198.24,223.11
81,83.60000000000001,107.52000000000001,127.68999999999998,159.85,187.45,217.73999999999998
82,78.48,100.44000000000001,119.88000000000001,147.15,169.83,195.48999999999998
83,90.47000000000001,113.36000000000001,132.98000000000002,162.8,188.10000000000002,212.55
84,71.69,88.56,101.52000000000001,120.91000000000001,136.96,155.52
