ID,Longterm SID,POR Start,POR End,Lat,Lon,rp_b_2-yr,rp_b_5-yr,rp_b_10-yr,rp_b_25-yr,rp_b_50-yr,rp_b_100-yr,FID,key_ix
USC00300668,USC00300668 6,"1931","2020",43.8,-74.8667,1.90846476150418,2.45077144987736,2.84666322244559,3.39316423416657,3.83487944947766,4.30649253132503,"1204",id63_194
USC00304102,USC00304102 6,"1899","2020",43.75477,-74.27558,2.17238630281239,2.74571801931466,3.06057933628359,3.3972252836257,3.60928827977724,3.79260564612388,"1192",id63_195
USC00305714,USC00305714 6,"1959","2020",43.9707,-74.222,0,0,0,0,0,0,"1192",id63_195
USC00305925,USC00305925 6,"1907","2020",43.6611,-73.8969,0,0,0,0,0,0,"1196",id63_196
USC00309389,USC00309389 6,"1932","2020",43.5575,-73.4011,0,0,0,0,0,0,"1243",id63_197
USC00308455,USC00308455 6,"1941","2020",44.27543,-75.83689,0,0,0,0,0,0,"1202",id64_192
USC00303346,USC00303346 6,"1936","2020",44.354,-75.5123,1.89072198152444,2.46182342617876,2.86819879683824,3.41626069212123,3.84938643432934,4.3030549593661,"1202",id64_192
USC00308631,USC00308631 6,"1899","2020",44.2307,-74.4382,1.87901643934985,2.42926146891172,2.80558870946809,3.29522257213712,3.66894848950978,4.04899122747352,"1198",id64_195
USC00302554,USC00302554 6,"1897","2020",44.2138,-73.5986,1.87910771542592,2.54693008318693,3.10071411826186,3.95992795062443,4.73683795289141,5.64978479959555,"1245",id64_196
USC00304555,USC00304555 6,"1897","2020",44.3042,-73.9839,1.84906226619698,2.42167791016091,2.84952374486585,3.45278464571544,3.95043993000525,4.49111530204244,"1245",id64_196
USW00014743,USW00014743 6,"1893","2020",44.5772,-75.1097,1.90911346293741,2.50102534890191,2.9146212800762,3.46329429053938,3.89003668818093,4.3309889979612,"5080",id65_193
USC00306164,USC00306164 6,"1893","2020",44.7281,-75.4442,1.75760671095396,2.27762028242156,2.68464402633317,3.28347925134295,3.79809922801291,4.37706952492535,"5080",id65_193
USC00301664,USC00301664 6,"1934","2020",44.5842,-74.9573,0,0,0,0,0,0,"5095",id65_194
USW00094725,USW00094725 6,"1948","2020",44.93583,-74.84583,1.76894089038332,2.34891135481826,2.78889743024369,3.41796242912651,3.94389668779676,4.52185879720596,"5095",id65_194
USC00306538,USC00306538 6,"1938","2020",44.5657,-73.5699,1.64547560091917,2.17653745597629,2.73128689573978,3.79920301710661,4.9835248338463,6.6427382784908,"4826",id65_196
USC00301966,USC00301966 6,"1906","2020",44.7192,-73.7205,1.71582474696163,2.31327601087847,2.78084519716065,3.46866852538048,4.05968816688101,4.72454043294457,"4826",id65_196
USC00302574,USC00302574 6,"1898","2020",44.913,-73.8223,1.63293792695606,2.2057622771297,2.69182414135194,3.46216780454547,4.17299577408951,5.02294441181368,"4826",id65_196
USW00004742,USW00004742 6,"1956","2020",44.65,-73.46667,0,0,0,0,0,0,"4876",id65_197
USC00446173,USC00446173 6,"1969","2020",37.1244,-82.6339,0,0,0,0,0,0,,
USC00444410,USC00444410 6,"1969","2020",37.23235,-82.34642,0,0,0,0,0,0,,
USC00443640,USC00443640 6,"1942","2020",37.28217,-82.08849,0,0,0,0,0,0,,
USC00440021,USC00440021 6,"1969","2020",36.6687,-81.9646,0,0,0,0,0,0,,
USC00446626,USC00446626 6,"1931","2020",36.7586,-83.0105,0,0,0,0,0,0,,
USC00447506,USC00447506 6,"1895","2020",36.8894,-81.7711,0,0,0,0,0,0,,
USC00449215,USC00449215 6,"1955","2020",36.9725,-82.5579,0,0,0,0,0,0,,
USC00188405,USC00188405 6,"1893","2020",38.3198,-76.4526,0,0,0,0,0,0,,
