,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
84,Delaware,County,PA,1.27,1.32,1.44,1.62,1.78,2.37
85,Dickenson,County,VA,1.21,1.24,1.32,1.54,1.78,1.66
86,Dinwiddie,County,VA,1.22,1.28,1.31,1.45,1.64,1.78
87,District of Columbia,County,DC,1.3,1.39,1.54,1.68,1.78,2.26
88,Doddridge,County,WV,1.31,1.28,1.26,1.44,1.75,2.18
89,Dorchester,County,MD,1.25,1.46,1.61,1.96,2.3,2.63
90,Elk,County,PA,1.19,1.2,1.24,1.41,1.61,1.83
91,Emporia,City,VA,1.17,1.3,1.46,1.73,2.01,3.27
92,Erie,County,PA,1.19,1.24,1.32,1.46,1.6,1.82
93,Essex,County,VA,1.33,1.44,1.49,1.58,1.66,2.1
94,Fairfax,County,VA,1.27,1.34,1.42,1.47,1.83,2.04
95,Fairfax,City,VA,1.27,1.35,1.43,1.48,1.86,2.59
96,Falls Church,City,VA,1.27,1.35,1.43,1.5,1.86,2.2
97,Fauquier,County,VA,1.34,1.35,1.35,1.43,1.54,1.85
98,Fayette,County,PA,1.28,1.27,1.36,1.6,1.91,2.29
99,Fayette,County,WV,1.2,1.24,1.33,1.51,1.73,1.83
100,Floyd,County,VA,1.32,1.35,1.33,1.6,1.93,2.75
101,Fluvanna,County,VA,1.64,1.96,2.09,2.13,2.29,2.54
102,Forest,County,PA,1.2,1.21,1.24,1.36,1.54,1.96
103,Franklin,County,PA,1.26,1.39,1.52,1.86,2.28,2.69
104,Franklin,County,VA,1.33,1.36,1.4,1.7,2.06,2.85
105,Franklin,City,VA,1.28,1.34,1.42,1.75,2.15,2.83
106,Frederick,County,MD,1.25,1.26,1.38,1.62,1.83,2.06
107,Frederick,County,VA,1.41,1.4,1.41,1.56,1.72,2.04
108,Fredericksburg,City,VA,1.37,1.48,1.56,1.77,2.01,3.04
109,Fulton,County,PA,1.34,1.59,1.78,2.07,2.37,3.14
110,Galax,City,VA,1.28,1.34,1.46,1.76,2.14,2.2
111,Garrett,County,MD,1.34,1.36,1.34,1.53,1.77,2.16
112,Giles,County,VA,1.25,1.28,1.46,1.84,2.49,2.46
113,Gilmer,County,WV,1.26,1.3,1.33,1.45,1.66,2.04
114,Gloucester,County,NJ,1.25,1.31,1.45,1.81,2.14,2.47
115,Gloucester,County,VA,1.22,1.27,1.63,2.34,3.01,3.12
116,Goochland,County,VA,1.53,1.93,2.73,4.07,5.29,2.56
117,Grant,County,WV,1.3,1.28,1.34,1.59,1.86,2.1
118,Grayson,County,VA,1.25,1.3,1.33,1.47,1.64,2.67
119,Greenbrier,County,WV,1.23,1.29,1.42,1.67,1.91,2.11
120,Greene,County,NY,1.31,1.32,1.34,1.49,1.71,2.81
121,Greene,County,PA,1.4,1.39,1.38,1.64,1.89,2.07
122,Greene,County,VA,1.31,1.37,1.44,1.56,1.96,2.18
123,Greensville,County,VA,1.19,1.23,1.34,1.68,2.07,2.84
124,Halifax,County,VA,1.22,1.28,1.35,1.49,1.71,2.15
125,Hampshire,County,WV,1.38,1.44,1.44,1.67,1.98,2.44
126,Hampton,City,VA,1.21,1.36,1.52,1.78,1.91,2.39
127,Hancock,County,WV,1.31,1.33,1.33,1.46,1.59,1.76
128,Hanover,County,VA,1.33,1.36,1.4,1.47,1.55,1.63
129,Hardy,County,WV,1.3,1.35,1.46,1.66,1.84,2.16
130,Harford,County,MD,1.23,1.34,1.45,1.74,2.07,2.38
131,Harrison,County,WV,1.27,1.28,1.28,1.44,1.66,2.44
132,Harrisonburg,City,VA,1.41,1.65,1.79,2.0,2.19,2.73
133,Henrico,County,VA,1.24,1.28,1.32,1.45,1.71,2.17
134,Henry,County,VA,1.32,1.34,1.38,1.65,1.95,2.72
135,Herkimer,County,NY,1.12,1.16,1.19,1.33,1.51,1.66
136,Highland,County,VA,1.23,1.32,1.42,1.65,1.89,2.49
137,Hopewell,City,VA,1.3,1.43,1.49,1.72,2.1,2.14
138,Howard,County,MD,1.22,1.26,1.33,1.66,2.01,3.37
139,Hunterdon,County,NJ,1.36,1.44,1.47,1.6,2.0,2.55
140,Huntingdon,County,PA,1.24,1.29,1.32,1.63,2.01,2.49
141,Indiana,County,PA,1.16,1.19,1.29,1.65,2.11,2.45
142,Isle of Wight,County,VA,1.25,1.36,1.44,1.68,1.89,1.84
143,Jackson,County,WV,1.25,1.29,1.39,1.58,1.79,2.19
144,James City,County,VA,1.23,1.26,1.36,1.86,2.45,3.61
145,Jefferson,County,PA,1.16,1.2,1.25,1.4,1.55,1.7
146,Jefferson,County,WV,1.4,1.39,1.37,1.76,2.32,2.0
147,Juniata,County,PA,1.32,1.3,1.33,1.54,1.77,2.13
148,Kanawha,County,WV,1.25,1.26,1.27,1.35,1.46,1.54
149,Kent,County,DE,1.24,1.32,1.4,1.69,1.86,1.87
150,Kent,County,MD,1.29,1.34,1.46,1.63,1.81,1.9
151,King George,County,VA,1.44,1.55,1.65,1.91,2.18,1.86
152,King William,County,VA,1.29,1.34,1.37,1.65,1.97,2.4
153,King and Queen,County,VA,1.29,1.35,1.39,1.64,1.96,3.23
154,Lackawanna,County,PA,1.21,1.29,1.49,1.95,2.51,3.06
155,Lancaster,County,PA,1.28,1.32,1.42,1.64,2.06,3.19
156,Lancaster,County,VA,1.27,1.38,1.47,1.64,1.79,2.89
157,Lawrence,County,PA,1.2,1.29,1.42,1.63,1.86,2.32
158,Lebanon,County,PA,1.32,1.36,1.39,1.53,1.9,3.16
159,Lee,County,VA,1.21,1.27,1.38,1.63,1.89,2.3
160,Lehigh,County,PA,1.24,1.27,1.29,1.33,1.53,1.83
161,Lewis,County,WV,1.23,1.23,1.25,1.33,1.5,1.89
162,Lexington,City,VA,1.31,1.41,1.52,1.67,2.02,2.48
163,Lincoln,County,WV,1.29,1.29,1.3,1.34,1.48,1.6
164,Livingston,County,NY,1.31,1.33,1.36,1.74,2.33,2.41
165,Logan,County,WV,1.19,1.23,1.28,1.39,1.6,1.85
166,Loudoun,County,VA,1.26,1.26,1.3,1.61,2.05,2.04
167,Louisa,County,VA,1.33,1.44,1.54,1.72,1.86,2.4
168,Lunenburg,County,VA,1.27,1.31,1.34,1.54,1.81,2.49
169,Luzerne,County,PA,1.2,1.25,1.29,1.46,1.69,2.6
170,Lycoming,County,PA,1.22,1.23,1.39,1.72,2.09,2.85
171,Lynchburg,City,VA,1.24,1.27,1.33,1.58,1.83,2.4
172,Madison,County,NY,1.25,1.26,1.4,1.72,2.09,2.66
173,Madison,County,VA,1.32,1.36,1.55,2.0,2.51,3.81
174,Manassas,City,VA,1.25,1.32,1.53,1.96,2.47,2.88
175,Manassas Park,City,VA,1.27,1.35,1.43,1.71,2.01,3.41
176,Marion,County,WV,1.34,1.34,1.31,1.52,1.94,2.37
177,Marshall,County,WV,1.29,1.26,1.4,1.68,1.98,2.53
178,Martinsville,City,VA,1.36,1.46,1.57,2.18,2.85,2.71
179,Mason,County,WV,1.2,1.29,1.38,1.55,1.7,1.97
180,Mathews,County,VA,1.21,1.24,1.35,1.58,1.89,2.35
181,McDowell,County,WV,1.21,1.21,1.22,1.34,1.6,2.11
182,McKean,County,PA,1.21,1.23,1.24,1.38,1.57,1.81
183,Mecklenburg,County,VA,1.2,1.27,1.35,1.55,1.87,2.28
184,Mercer,County,NJ,1.24,1.27,1.3,1.49,1.71,2.12
185,Mercer,County,PA,1.21,1.28,1.34,1.45,1.55,1.85
186,Mercer,County,WV,1.22,1.27,1.4,1.62,1.82,1.92
187,Middlesex,County,VA,1.29,1.39,1.46,1.77,2.13,2.52
188,Mifflin,County,PA,1.34,1.39,1.46,1.55,1.8,2.49
189,Mineral,County,WV,1.38,1.39,1.39,1.73,2.13,2.42
190,Mingo,County,WV,1.19,1.23,1.34,1.59,1.92,2.4
191,Monmouth,County,NJ,1.29,1.32,1.38,1.6,1.91,2.68
192,Monongalia,County,WV,1.37,1.37,1.33,1.53,1.85,2.11
193,Monroe,County,PA,1.2,1.34,1.49,1.8,2.18,2.64
194,Monroe,County,WV,1.2,1.3,1.45,1.7,1.93,2.21
195,Montgomery,County,MD,1.22,1.23,1.32,1.46,1.77,2.68
196,Montgomery,County,NY,1.2,1.2,1.25,1.45,1.69,1.87
197,Montgomery,County,PA,1.23,1.23,1.27,1.43,1.6,1.84
198,Montgomery,County,VA,1.3,1.32,1.49,2.03,2.39,1.81
199,Montour,County,PA,1.27,1.4,1.68,2.19,2.69,2.8
200,Morgan,County,WV,1.4,1.7,1.87,2.09,2.26,3.34
201,Morris,County,NJ,1.45,1.59,1.69,1.79,1.91,2.52
202,Nassau,County,NY,1.23,1.36,1.41,1.64,1.95,2.03
203,Nelson,County,VA,1.44,1.56,1.59,1.78,2.03,2.94
204,New Castle,County,DE,1.22,1.31,1.42,1.65,1.83,1.8
205,New Kent,County,VA,1.25,1.27,1.4,1.62,1.85,3.7
206,New York,County,NY,1.26,1.35,1.39,1.51,1.64,2.12
207,Newport News,City,VA,1.27,1.33,1.4,1.62,1.91,2.29
208,Nicholas,County,WV,1.29,1.37,1.35,1.43,1.67,1.91
209,Norfolk,City,VA,1.28,1.54,1.91,2.62,3.34,3.12
210,Northampton,County,PA,1.26,1.29,1.3,1.33,1.46,1.87
211,Northampton,County,VA,1.33,1.35,1.36,1.42,1.52,1.86
212,Northumberland,County,PA,1.29,1.44,1.66,2.08,2.52,3.11
213,Northumberland,County,VA,1.26,1.38,1.48,1.75,2.06,2.97
214,Norton,City,VA,1.21,1.27,1.31,1.71,2.22,2.69
215,Nottoway,County,VA,1.2,1.27,1.37,1.6,2.09,2.99
216,Ocean,County,NJ,1.23,1.26,1.28,1.37,1.52,2.47
217,Ohio,County,WV,1.3,1.31,1.37,1.63,1.86,2.54
218,Oneida,County,NY,1.2,1.24,1.34,1.59,1.87,2.23
219,Onondaga,County,NY,1.23,1.28,1.38,1.6,1.84,2.13
220,Ontario,County,NY,1.23,1.26,1.37,1.63,1.95,2.39
221,Orange,County,NY,1.25,1.42,1.57,1.85,2.11,2.43
222,Orange,County,VA,1.25,1.26,1.3,1.43,1.63,2.16
223,Otsego,County,NY,1.21,1.23,1.24,1.37,1.58,2.06
224,Page,County,VA,1.35,1.64,1.97,2.68,3.49,5.63
225,Patrick,County,VA,1.24,1.3,1.39,1.53,1.88,3.25
226,Pendleton,County,WV,1.35,1.46,1.53,1.78,2.04,3.04
227,Perry,County,PA,1.34,1.35,1.47,1.68,1.88,2.02
228,Petersburg,City,VA,1.22,1.32,1.39,1.62,1.82,2.26
229,Philadelphia,County,PA,1.22,1.23,1.33,1.62,1.95,1.9
230,Pike,County,PA,1.24,1.41,1.64,2.11,2.63,3.31
231,Pittsylvania,County,VA,1.27,1.29,1.34,1.44,1.6,2.08
232,Pleasants,County,WV,1.26,1.3,1.34,1.53,1.8,2.47
233,Pocahontas,County,WV,1.22,1.25,1.35,1.6,1.93,2.12
234,Poquoson,City,VA,1.23,1.26,1.42,1.69,1.99,1.98
235,Portsmouth,City,VA,1.32,1.43,1.63,2.08,2.51,2.9
236,Potter,County,PA,1.26,1.28,1.4,1.61,1.83,1.96
237,Powhatan,County,VA,1.37,1.5,1.67,2.09,2.51,3.21
238,Preston,County,WV,1.26,1.26,1.37,1.72,2.17,2.51
239,Prince Edward,County,VA,1.23,1.34,1.47,1.72,2.01,2.28
240,Prince George,County,VA,1.24,1.28,1.39,1.65,1.89,2.01
241,Prince George's,County,MD,1.33,1.44,1.65,2.02,2.19,2.72
242,Prince William,County,VA,1.22,1.25,1.36,1.66,2.06,2.55
243,Pulaski,County,VA,1.24,1.27,1.42,1.82,2.45,2.45
244,Putnam,County,WV,1.26,1.26,1.27,1.42,1.59,1.89
245,Queen Anne's,County,MD,1.27,1.39,1.52,1.79,2.01,2.06
246,Radford,City,VA,1.31,1.33,1.48,1.86,2.56,2.54
247,Raleigh,County,WV,1.22,1.26,1.38,1.64,2.04,2.17
248,Randolph,County,WV,1.17,1.21,1.31,1.58,1.98,2.54
249,Rappahannock,County,VA,1.34,1.5,1.74,2.14,2.59,3.27
250,Richmond,County,NY,1.26,1.34,1.36,1.53,1.74,2.24
251,Richmond,County,VA,1.36,1.51,1.54,1.61,1.62,2.08
252,Richmond,City,VA,1.26,1.28,1.38,1.63,2.04,4.65
253,Ritchie,County,WV,1.28,1.35,1.48,1.7,1.91,2.26
254,Roane,County,WV,1.31,1.35,1.37,1.48,1.79,2.04
255,Roanoke,County,VA,1.31,1.38,1.53,2.05,2.39,2.13
256,Roanoke,City,VA,1.3,1.39,1.58,1.96,2.34,3.15
257,Rockbridge,County,VA,1.29,1.39,1.51,1.71,1.92,2.45
258,Rockingham,County,VA,1.37,1.52,1.64,1.85,2.18,2.69
259,Russell,County,VA,1.21,1.23,1.28,1.49,1.71,1.8
260,Salem,County,NJ,1.22,1.29,1.32,1.45,1.64,2.21
261,Salem,City,VA,1.29,1.41,1.52,2.09,2.46,2.41
262,Schoharie,County,NY,1.24,1.25,1.35,1.6,1.86,2.18
263,Schuyler,County,NY,1.23,1.25,1.32,1.45,1.59,1.97
264,Schuylkill,County,PA,1.22,1.26,1.39,1.61,1.93,2.19
265,Scott,County,VA,1.24,1.26,1.33,1.56,1.83,1.98
266,Shenandoah,County,VA,1.36,1.49,1.68,2.05,2.46,2.77
267,Smyth,County,VA,1.24,1.26,1.27,1.34,1.42,2.11
268,Snyder,County,PA,1.29,1.37,1.55,1.86,2.14,2.73
269,Somerset,County,MD,1.19,1.27,1.43,1.75,2.15,2.93
270,Somerset,County,PA,1.29,1.3,1.3,1.36,1.52,1.76
271,Southampton,County,VA,1.29,1.32,1.4,1.49,1.64,1.9
272,Spotsylvania,County,VA,1.28,1.35,1.39,1.49,1.63,2.23
273,St. Mary's,County,MD,1.34,1.5,1.6,1.79,1.91,2.01
274,Stafford,County,VA,1.34,1.43,1.5,1.67,1.92,2.39
275,Staunton,City,VA,1.34,1.52,1.52,1.89,2.37,2.17
276,Steuben,County,NY,1.22,1.31,1.45,1.78,2.17,2.64
277,Suffolk,City,VA,1.26,1.33,1.39,1.61,1.82,2.13
278,Sullivan,County,NY,1.3,1.39,1.46,1.55,1.86,2.34
279,Sullivan,County,PA,1.23,1.29,1.39,1.55,1.79,2.59
280,Summers,County,WV,1.2,1.34,1.58,1.98,2.39,2.38
281,Surry,County,VA,1.31,1.27,1.32,1.66,2.0,2.13
282,Susquehanna,County,PA,1.21,1.25,1.28,1.39,1.63,2.31
283,Sussex,County,DE,1.24,1.38,1.5,1.84,2.13,3.3
284,Sussex,County,NJ,1.29,1.43,1.54,1.69,1.96,2.43
285,Sussex,County,VA,1.27,1.33,1.4,1.56,1.76,2.07
286,Talbot,County,MD,1.28,1.53,1.72,2.13,2.59,3.48
287,Taylor,County,WV,1.24,1.25,1.36,1.63,2.05,2.7
288,Tazewell,County,VA,1.21,1.21,1.27,1.39,1.57,1.87
289,Tioga,County,NY,1.21,1.28,1.38,1.71,2.22,2.9
290,Tioga,County,PA,1.22,1.26,1.33,1.57,2.05,1.94
291,Tompkins,County,NY,1.18,1.25,1.39,1.72,2.12,2.77
292,Tucker,County,WV,1.25,1.24,1.25,1.44,1.71,2.18
293,Tyler,County,WV,1.29,1.26,1.37,1.77,2.22,2.72
294,Ulster,County,NY,1.3,1.37,1.45,1.54,1.64,1.93
295,Union,County,PA,1.24,1.27,1.36,1.59,1.81,2.34
296,Upshur,County,WV,1.21,1.21,1.35,1.71,2.16,2.66
297,Venango,County,PA,1.18,1.22,1.28,1.39,1.63,2.02
298,Virginia Beach,City,VA,1.33,1.53,1.66,1.87,2.14,2.42
299,Warren,County,NJ,1.26,1.33,1.36,1.46,1.61,2.03
300,Warren,County,PA,1.27,1.29,1.3,1.4,1.63,1.9
301,Warren,County,VA,1.45,1.44,1.51,1.76,2.06,2.14
302,Washington,County,MD,1.3,1.44,1.58,1.75,2.09,2.36
303,Washington,County,PA,1.23,1.24,1.33,1.48,1.6,2.01
304,Washington,County,VA,1.18,1.19,1.23,1.38,1.57,1.77
305,Wayne,County,PA,1.2,1.34,1.5,1.88,2.31,2.79
306,Wayne,County,WV,1.24,1.27,1.31,1.5,1.74,2.03
307,Waynesboro,City,VA,1.47,1.6,1.59,1.6,1.79,2.02
308,Webster,County,WV,1.21,1.25,1.35,1.57,1.78,1.95
309,Westchester,County,NY,1.21,1.27,1.32,1.52,1.91,2.18
310,Westmoreland,County,PA,1.16,1.16,1.23,1.42,1.68,2.01
311,Westmoreland,County,VA,1.38,1.52,1.62,1.78,1.88,1.99
312,Wetzel,County,WV,1.29,1.26,1.34,1.59,1.88,2.47
313,Wicomico,County,MD,1.18,1.26,1.42,1.72,2.05,2.9
314,Williamsburg,City,VA,1.23,1.24,1.5,2.18,2.89,3.48
315,Winchester,City,VA,1.42,1.38,1.41,1.72,2.03,2.29
316,Wirt,County,WV,1.25,1.38,1.48,1.66,1.83,2.06
317,Wise,County,VA,1.2,1.23,1.29,1.53,1.8,2.13
318,Wood,County,WV,1.24,1.27,1.44,1.84,2.33,2.76
319,Worcester,County,MD,1.24,1.29,1.41,1.6,1.85,2.48
320,Wyoming,County,PA,1.23,1.25,1.3,1.46,1.72,2.21
321,Wyoming,County,WV,1.2,1.22,1.27,1.44,1.67,2.04
322,Wythe,County,VA,1.2,1.23,1.28,1.51,1.74,2.51
323,Yates,County,NY,1.3,1.36,1.41,1.61,1.94,2.49
324,York,County,PA,1.27,1.28,1.44,1.83,2.26,2.3
325,York,County,VA,1.23,1.29,1.37,1.76,2.3,3.96
