,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
59,Charlotte,County,VA,1.26,1.27,1.26,1.27,1.28,1.3
60,Charlottesville,City,VA,1.27,1.25,1.27,1.31,1.34,1.36
61,Chemung,County,NY,1.21,1.21,1.22,1.24,1.26,1.31
62,Chenango,County,NY,1.23,1.23,1.23,1.25,1.28,1.3
63,Chesapeake,City,VA,1.25,1.28,1.32,1.36,1.38,1.41
64,Chester,County,PA,1.24,1.27,1.3,1.32,1.33,1.33
65,Chesterfield,County,VA,1.25,1.27,1.27,1.29,1.31,1.37
66,Clarion,County,PA,1.25,1.27,1.29,1.31,1.31,1.33
67,Clarke,County,VA,1.3,1.28,1.28,1.25,1.23,1.25
68,Clay,County,WV,1.17,1.17,1.18,1.2,1.22,1.25
69,Clearfield,County,PA,1.24,1.25,1.27,1.28,1.28,1.29
70,Clinton,County,PA,1.25,1.26,1.29,1.29,1.32,1.36
71,Colonial Heights,City,VA,1.24,1.24,1.26,1.27,1.27,1.31
72,Columbia,County,PA,1.25,1.26,1.29,1.32,1.36,1.4
73,Cortland,County,NY,1.23,1.25,1.26,1.26,1.31,1.34
74,Covington,City,VA,1.22,1.24,1.26,1.32,1.37,1.42
75,Craig,County,VA,1.26,1.27,1.29,1.31,1.32,1.34
76,Crawford,County,PA,1.24,1.25,1.25,1.25,1.26,1.28
77,Culpeper,County,VA,1.26,1.26,1.26,1.26,1.27,1.27
78,Cumberland,County,NJ,1.22,1.22,1.23,1.28,1.3,1.34
79,Cumberland,County,PA,1.26,1.28,1.28,1.29,1.29,1.29
80,Cumberland,County,VA,1.25,1.26,1.27,1.29,1.3,1.33
81,Danville,City,VA,1.27,1.28,1.28,1.31,1.32,1.34
82,Dauphin,County,PA,1.27,1.3,1.31,1.34,1.37,1.4
83,Delaware,County,NY,1.23,1.25,1.26,1.28,1.3,1.35
84,Delaware,County,PA,1.24,1.28,1.29,1.32,1.34,1.38
85,Dickenson,County,VA,1.21,1.21,1.23,1.24,1.26,1.28
86,Dinwiddie,County,VA,1.23,1.24,1.24,1.25,1.27,1.3
87,District of Columbia,County,DC,1.22,1.21,1.23,1.27,1.28,1.32
88,Doddridge,County,WV,1.19,1.19,1.2,1.22,1.24,1.28
89,Dorchester,County,MD,1.22,1.2,1.19,1.22,1.24,1.29
90,Elk,County,PA,1.25,1.25,1.26,1.27,1.28,1.31
91,Emporia,City,VA,1.15,1.16,1.18,1.21,1.24,1.29
92,Erie,County,PA,1.25,1.26,1.26,1.26,1.27,1.28
93,Essex,County,VA,1.23,1.26,1.26,1.28,1.28,1.25
94,Fairfax,County,VA,1.19,1.19,1.2,1.22,1.24,1.27
95,Fairfax,City,VA,1.2,1.2,1.21,1.22,1.24,1.26
96,Falls Church,City,VA,1.2,1.19,1.2,1.23,1.25,1.28
97,Fauquier,County,VA,1.26,1.28,1.28,1.27,1.28,1.31
98,Fayette,County,PA,1.19,1.22,1.24,1.3,1.34,1.37
99,Fayette,County,WV,1.2,1.21,1.2,1.18,1.19,1.18
100,Floyd,County,VA,1.26,1.25,1.25,1.25,1.27,1.29
101,Fluvanna,County,VA,1.26,1.28,1.31,1.34,1.4,1.44
102,Forest,County,PA,1.26,1.27,1.27,1.29,1.28,1.29
103,Franklin,County,PA,1.24,1.25,1.28,1.31,1.32,1.33
104,Franklin,County,VA,1.29,1.31,1.32,1.35,1.37,1.39
105,Franklin,City,VA,1.24,1.28,1.3,1.32,1.33,1.35
106,Frederick,County,MD,1.26,1.28,1.28,1.28,1.28,1.28
107,Frederick,County,VA,1.29,1.28,1.27,1.3,1.31,1.33
108,Fredericksburg,City,VA,1.24,1.26,1.28,1.32,1.33,1.36
109,Fulton,County,PA,1.28,1.3,1.32,1.35,1.35,1.37
110,Galax,City,VA,1.26,1.26,1.27,1.28,1.29,1.32
111,Garrett,County,MD,1.19,1.21,1.22,1.23,1.24,1.23
112,Giles,County,VA,1.25,1.25,1.25,1.25,1.25,1.26
113,Gilmer,County,WV,1.27,1.25,1.26,1.26,1.27,1.25
114,Gloucester,County,NJ,1.24,1.25,1.25,1.27,1.3,1.33
115,Gloucester,County,VA,1.21,1.21,1.21,1.22,1.24,1.25
116,Goochland,County,VA,1.27,1.25,1.26,1.31,1.36,1.46
117,Grant,County,WV,1.2,1.23,1.24,1.24,1.24,1.25
118,Grayson,County,VA,1.25,1.24,1.25,1.25,1.26,1.28
119,Greenbrier,County,WV,1.23,1.24,1.25,1.26,1.27,1.29
120,Greene,County,NY,1.32,1.34,1.37,1.39,1.39,1.42
121,Greene,County,PA,1.27,1.27,1.27,1.28,1.31,1.33
122,Greene,County,VA,1.27,1.28,1.3,1.31,1.31,1.35
123,Greensville,County,VA,1.17,1.18,1.21,1.24,1.26,1.3
124,Halifax,County,VA,1.25,1.27,1.29,1.31,1.33,1.37
125,Hampshire,County,WV,1.26,1.29,1.32,1.35,1.37,1.41
126,Hampton,City,VA,1.22,1.23,1.24,1.26,1.29,1.32
127,Hancock,County,WV,1.25,1.25,1.25,1.25,1.25,1.25
128,Hanover,County,VA,1.24,1.24,1.27,1.28,1.29,1.29
129,Hardy,County,WV,1.24,1.25,1.27,1.3,1.31,1.33
130,Harford,County,MD,1.24,1.25,1.25,1.26,1.28,1.33
131,Harrison,County,WV,1.22,1.21,1.21,1.23,1.24,1.25
132,Harrisonburg,City,VA,1.23,1.27,1.27,1.3,1.33,1.38
133,Henrico,County,VA,1.23,1.25,1.28,1.29,1.31,1.34
134,Henry,County,VA,1.28,1.31,1.33,1.38,1.44,1.49
135,Herkimer,County,NY,1.18,1.2,1.22,1.23,1.25,1.28
136,Highland,County,VA,1.23,1.24,1.26,1.29,1.3,1.33
137,Hopewell,City,VA,1.2,1.2,1.22,1.23,1.26,1.3
138,Howard,County,MD,1.22,1.21,1.22,1.24,1.27,1.29
139,Hunterdon,County,NJ,1.23,1.24,1.25,1.27,1.33,1.38
140,Huntingdon,County,PA,1.25,1.28,1.31,1.34,1.36,1.38
141,Indiana,County,PA,1.18,1.21,1.24,1.29,1.34,1.38
142,Isle of Wight,County,VA,1.24,1.25,1.27,1.32,1.34,1.38
143,Jackson,County,WV,1.23,1.24,1.25,1.27,1.29,1.33
144,James City,County,VA,1.2,1.2,1.21,1.24,1.27,1.29
145,Jefferson,County,PA,1.24,1.24,1.27,1.3,1.33,1.36
146,Jefferson,County,WV,1.27,1.27,1.25,1.22,1.22,1.19
147,Juniata,County,PA,1.25,1.26,1.26,1.28,1.28,1.29
148,Kanawha,County,WV,1.17,1.16,1.16,1.16,1.16,1.17
149,Kent,County,DE,1.23,1.23,1.24,1.26,1.28,1.31
150,Kent,County,MD,1.24,1.25,1.25,1.28,1.31,1.33
151,King George,County,VA,1.25,1.26,1.29,1.32,1.35,1.35
152,King William,County,VA,1.19,1.21,1.22,1.22,1.24,1.27
153,King and Queen,County,VA,1.2,1.22,1.2,1.21,1.22,1.24
154,Lackawanna,County,PA,1.24,1.28,1.31,1.34,1.37,1.4
155,Lancaster,County,PA,1.24,1.26,1.29,1.31,1.36,1.41
156,Lancaster,County,VA,1.24,1.23,1.23,1.22,1.23,1.26
157,Lawrence,County,PA,1.23,1.23,1.23,1.24,1.25,1.27
158,Lebanon,County,PA,1.22,1.23,1.25,1.29,1.33,1.38
159,Lee,County,VA,1.24,1.28,1.31,1.34,1.36,1.39
160,Lehigh,County,PA,1.24,1.27,1.28,1.29,1.31,1.33
161,Lewis,County,WV,1.19,1.2,1.21,1.22,1.23,1.25
162,Lexington,City,VA,1.22,1.24,1.25,1.26,1.28,1.3
163,Lincoln,County,WV,1.22,1.23,1.24,1.27,1.31,1.33
164,Livingston,County,NY,1.27,1.26,1.27,1.29,1.3,1.32
165,Logan,County,WV,1.22,1.24,1.25,1.28,1.3,1.34
166,Loudoun,County,VA,1.25,1.27,1.28,1.26,1.25,1.26
167,Louisa,County,VA,1.26,1.26,1.3,1.3,1.31,1.37
168,Lunenburg,County,VA,1.28,1.27,1.28,1.3,1.32,1.36
169,Luzerne,County,PA,1.23,1.25,1.26,1.27,1.29,1.31
170,Lycoming,County,PA,1.23,1.24,1.26,1.29,1.34,1.41
171,Lynchburg,City,VA,1.22,1.25,1.26,1.27,1.3,1.31
172,Madison,County,NY,1.22,1.24,1.24,1.24,1.25,1.27
173,Madison,County,VA,1.24,1.25,1.27,1.3,1.33,1.37
174,Manassas,City,VA,1.21,1.2,1.2,1.21,1.23,1.25
175,Manassas Park,City,VA,1.21,1.2,1.2,1.22,1.22,1.24
176,Marion,County,WV,1.19,1.2,1.2,1.21,1.23,1.26
177,Marshall,County,WV,1.26,1.25,1.27,1.28,1.31,1.34
178,Martinsville,City,VA,1.28,1.32,1.35,1.41,1.45,1.53
179,Mason,County,WV,1.24,1.26,1.28,1.31,1.32,1.33
180,Mathews,County,VA,1.21,1.24,1.25,1.27,1.28,1.29
181,McDowell,County,WV,1.24,1.23,1.22,1.22,1.21,1.22
182,McKean,County,PA,1.25,1.23,1.24,1.25,1.26,1.27
183,Mecklenburg,County,VA,1.23,1.24,1.25,1.28,1.3,1.32
184,Mercer,County,NJ,1.2,1.2,1.19,1.22,1.24,1.27
185,Mercer,County,PA,1.27,1.28,1.27,1.26,1.26,1.27
186,Mercer,County,WV,1.22,1.22,1.22,1.22,1.22,1.23
187,Middlesex,County,VA,1.21,1.22,1.21,1.2,1.21,1.23
188,Mifflin,County,PA,1.27,1.29,1.29,1.3,1.3,1.31
189,Mineral,County,WV,1.24,1.26,1.28,1.29,1.31,1.32
190,Mingo,County,WV,1.23,1.25,1.27,1.32,1.36,1.4
191,Monmouth,County,NJ,1.2,1.2,1.2,1.22,1.23,1.26
192,Monongalia,County,WV,1.21,1.21,1.22,1.24,1.26,1.3
193,Monroe,County,PA,1.28,1.3,1.31,1.33,1.36,1.39
194,Monroe,County,WV,1.2,1.21,1.21,1.22,1.23,1.25
195,Montgomery,County,MD,1.2,1.2,1.2,1.23,1.27,1.32
196,Montgomery,County,NY,1.24,1.27,1.29,1.3,1.31,1.32
197,Montgomery,County,PA,1.22,1.23,1.25,1.28,1.31,1.34
198,Montgomery,County,VA,1.29,1.28,1.28,1.28,1.28,1.31
199,Montour,County,PA,1.25,1.29,1.31,1.36,1.38,1.4
200,Morgan,County,WV,1.29,1.31,1.32,1.34,1.35,1.34
201,Morris,County,NJ,1.28,1.32,1.34,1.36,1.39,1.42
202,Nassau,County,NY,1.24,1.25,1.26,1.28,1.3,1.33
203,Nelson,County,VA,1.29,1.33,1.35,1.36,1.39,1.42
204,New Castle,County,DE,1.28,1.29,1.32,1.32,1.33,1.34
205,New Kent,County,VA,1.2,1.22,1.2,1.2,1.23,1.24
206,New York,County,NY,1.23,1.25,1.24,1.24,1.26,1.27
207,Newport News,City,VA,1.24,1.22,1.22,1.24,1.26,1.28
208,Nicholas,County,WV,1.2,1.21,1.21,1.2,1.2,1.2
209,Norfolk,City,VA,1.25,1.3,1.34,1.37,1.41,1.47
210,Northampton,County,PA,1.24,1.25,1.26,1.28,1.3,1.35
211,Northampton,County,VA,1.25,1.25,1.25,1.26,1.28,1.3
212,Northumberland,County,PA,1.25,1.28,1.3,1.35,1.39,1.41
213,Northumberland,County,VA,1.24,1.26,1.26,1.24,1.23,1.24
214,Norton,City,VA,1.25,1.28,1.3,1.31,1.34,1.36
215,Nottoway,County,VA,1.23,1.26,1.26,1.3,1.33,1.37
216,Ocean,County,NJ,1.2,1.21,1.22,1.21,1.21,1.22
217,Ohio,County,WV,1.25,1.28,1.3,1.33,1.36,1.39
218,Oneida,County,NY,1.22,1.23,1.24,1.25,1.26,1.29
219,Onondaga,County,NY,1.23,1.27,1.27,1.26,1.26,1.29
220,Ontario,County,NY,1.23,1.24,1.23,1.25,1.29,1.34
221,Orange,County,NY,1.24,1.27,1.3,1.34,1.4,1.48
222,Orange,County,VA,1.26,1.27,1.28,1.29,1.31,1.31
223,Otsego,County,NY,1.24,1.25,1.24,1.23,1.24,1.26
224,Page,County,VA,1.26,1.27,1.3,1.32,1.34,1.38
225,Patrick,County,VA,1.24,1.25,1.26,1.29,1.33,1.39
226,Pendleton,County,WV,1.25,1.27,1.3,1.33,1.33,1.33
227,Perry,County,PA,1.28,1.29,1.31,1.31,1.3,1.31
228,Petersburg,City,VA,1.22,1.23,1.25,1.26,1.27,1.31
229,Philadelphia,County,PA,1.21,1.22,1.24,1.26,1.27,1.29
230,Pike,County,PA,1.25,1.27,1.28,1.34,1.38,1.44
231,Pittsylvania,County,VA,1.3,1.31,1.32,1.33,1.35,1.36
232,Pleasants,County,WV,1.23,1.24,1.24,1.24,1.24,1.27
233,Pocahontas,County,WV,1.22,1.24,1.24,1.25,1.28,1.31
234,Poquoson,City,VA,1.21,1.23,1.24,1.25,1.26,1.31
235,Portsmouth,City,VA,1.24,1.28,1.33,1.36,1.4,1.44
236,Potter,County,PA,1.26,1.26,1.26,1.26,1.27,1.29
237,Powhatan,County,VA,1.24,1.23,1.24,1.28,1.31,1.37
238,Preston,County,WV,1.21,1.22,1.25,1.27,1.29,1.3
239,Prince Edward,County,VA,1.25,1.28,1.28,1.27,1.27,1.29
240,Prince George,County,VA,1.21,1.23,1.24,1.23,1.24,1.27
241,Prince George's,County,MD,1.22,1.21,1.24,1.27,1.31,1.36
242,Prince William,County,VA,1.22,1.22,1.23,1.24,1.26,1.28
243,Pulaski,County,VA,1.26,1.27,1.28,1.26,1.27,1.27
244,Putnam,County,WV,1.22,1.23,1.24,1.25,1.27,1.3
245,Queen Anne's,County,MD,1.24,1.25,1.26,1.26,1.28,1.3
246,Radford,City,VA,1.29,1.3,1.29,1.28,1.28,1.29
247,Raleigh,County,WV,1.22,1.22,1.24,1.25,1.26,1.29
248,Randolph,County,WV,1.21,1.22,1.22,1.24,1.3,1.36
249,Rappahannock,County,VA,1.27,1.27,1.29,1.29,1.29,1.31
250,Richmond,County,NY,1.23,1.25,1.24,1.24,1.24,1.25
251,Richmond,County,VA,1.23,1.27,1.29,1.29,1.28,1.26
252,Richmond,City,VA,1.24,1.26,1.29,1.33,1.36,1.4
253,Ritchie,County,WV,1.24,1.25,1.26,1.29,1.3,1.32
254,Roane,County,WV,1.23,1.23,1.24,1.25,1.26,1.27
255,Roanoke,County,VA,1.29,1.35,1.35,1.37,1.38,1.41
256,Roanoke,City,VA,1.28,1.32,1.34,1.42,1.45,1.48
257,Rockbridge,County,VA,1.31,1.33,1.33,1.32,1.33,1.33
258,Rockingham,County,VA,1.25,1.27,1.29,1.3,1.31,1.32
259,Russell,County,VA,1.2,1.22,1.23,1.23,1.23,1.25
260,Salem,County,NJ,1.28,1.3,1.29,1.3,1.33,1.35
261,Salem,City,VA,1.3,1.37,1.39,1.39,1.42,1.46
262,Schoharie,County,NY,1.27,1.3,1.3,1.31,1.33,1.35
263,Schuyler,County,NY,1.24,1.26,1.28,1.3,1.33,1.36
264,Schuylkill,County,PA,1.24,1.26,1.29,1.32,1.34,1.38
265,Scott,County,VA,1.25,1.26,1.28,1.31,1.32,1.32
266,Shenandoah,County,VA,1.27,1.26,1.28,1.3,1.31,1.32
267,Smyth,County,VA,1.21,1.22,1.23,1.23,1.25,1.27
268,Snyder,County,PA,1.24,1.26,1.27,1.29,1.31,1.34
269,Somerset,County,MD,1.23,1.23,1.24,1.24,1.25,1.28
270,Somerset,County,PA,1.2,1.21,1.22,1.23,1.24,1.25
271,Southampton,County,VA,1.21,1.23,1.25,1.28,1.3,1.32
272,Spotsylvania,County,VA,1.24,1.26,1.27,1.29,1.3,1.32
273,St. Mary's,County,MD,1.24,1.25,1.26,1.28,1.31,1.32
274,Stafford,County,VA,1.27,1.29,1.29,1.29,1.3,1.3
275,Staunton,City,VA,1.29,1.32,1.33,1.34,1.34,1.31
276,Steuben,County,NY,1.25,1.24,1.25,1.27,1.28,1.31
277,Suffolk,City,VA,1.23,1.27,1.29,1.33,1.35,1.37
278,Sullivan,County,NY,1.25,1.27,1.29,1.32,1.36,1.4
279,Sullivan,County,PA,1.2,1.22,1.25,1.28,1.32,1.4
280,Summers,County,WV,1.19,1.2,1.2,1.21,1.25,1.28
281,Surry,County,VA,1.22,1.21,1.22,1.24,1.26,1.26
282,Susquehanna,County,PA,1.2,1.2,1.22,1.27,1.32,1.41
283,Sussex,County,DE,1.21,1.23,1.23,1.23,1.24,1.28
284,Sussex,County,NJ,1.25,1.28,1.31,1.35,1.4,1.49
285,Sussex,County,VA,1.22,1.22,1.23,1.24,1.25,1.29
286,Talbot,County,MD,1.22,1.22,1.22,1.23,1.25,1.31
287,Taylor,County,WV,1.21,1.23,1.25,1.27,1.28,1.3
288,Tazewell,County,VA,1.21,1.21,1.21,1.2,1.2,1.21
289,Tioga,County,NY,1.19,1.18,1.2,1.25,1.3,1.39
290,Tioga,County,PA,1.23,1.23,1.25,1.28,1.31,1.35
291,Tompkins,County,NY,1.21,1.21,1.22,1.26,1.28,1.33
292,Tucker,County,WV,1.2,1.2,1.22,1.25,1.29,1.31
293,Tyler,County,WV,1.19,1.18,1.18,1.19,1.21,1.22
294,Ulster,County,NY,1.29,1.32,1.34,1.38,1.4,1.42
295,Union,County,PA,1.23,1.24,1.25,1.28,1.3,1.32
296,Upshur,County,WV,1.2,1.21,1.22,1.25,1.28,1.33
297,Venango,County,PA,1.27,1.26,1.27,1.27,1.27,1.27
298,Virginia Beach,City,VA,1.27,1.3,1.32,1.33,1.36,1.39
299,Warren,County,NJ,1.25,1.27,1.28,1.29,1.33,1.39
300,Warren,County,PA,1.27,1.27,1.27,1.25,1.24,1.24
301,Warren,County,VA,1.3,1.3,1.3,1.29,1.28,1.29
302,Washington,County,MD,1.25,1.26,1.27,1.29,1.3,1.3
303,Washington,County,PA,1.25,1.27,1.26,1.26,1.29,1.31
304,Washington,County,VA,1.18,1.19,1.2,1.21,1.23,1.27
305,Wayne,County,PA,1.22,1.24,1.27,1.31,1.35,1.41
306,Wayne,County,WV,1.22,1.23,1.25,1.29,1.34,1.4
307,Waynesboro,City,VA,1.32,1.34,1.34,1.33,1.32,1.33
308,Webster,County,WV,1.19,1.19,1.19,1.2,1.2,1.22
309,Westchester,County,NY,1.24,1.25,1.26,1.28,1.3,1.29
310,Westmoreland,County,PA,1.21,1.21,1.23,1.27,1.32,1.38
311,Westmoreland,County,VA,1.23,1.25,1.27,1.29,1.29,1.26
312,Wetzel,County,WV,1.24,1.22,1.24,1.26,1.27,1.3
313,Wicomico,County,MD,1.23,1.22,1.22,1.22,1.22,1.24
314,Williamsburg,City,VA,1.18,1.18,1.19,1.23,1.26,1.28
315,Winchester,City,VA,1.27,1.28,1.29,1.33,1.33,1.34
316,Wirt,County,WV,1.28,1.33,1.34,1.33,1.34,1.35
317,Wise,County,VA,1.25,1.27,1.28,1.3,1.31,1.34
318,Wood,County,WV,1.25,1.25,1.27,1.29,1.32,1.33
319,Worcester,County,MD,1.22,1.24,1.25,1.27,1.27,1.32
320,Wyoming,County,PA,1.21,1.22,1.26,1.29,1.33,1.39
321,Wyoming,County,WV,1.24,1.25,1.23,1.24,1.25,1.25
322,Wythe,County,VA,1.2,1.22,1.23,1.24,1.24,1.25
323,Yates,County,NY,1.26,1.26,1.27,1.32,1.34,1.38
324,York,County,PA,1.25,1.26,1.28,1.32,1.36,1.42
325,York,County,VA,1.2,1.19,1.19,1.22,1.25,1.28
